Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,370.400,2.688,0.357,0.866,1.897,3.221,5.814,7.155,13.718,27.670,0.372
5,506.000,1.968,0.297,0.739,1.592,2.613,3.649,5.588,6.714,18.906,0.508
10,516.600,1.927,0.266,0.699,1.522,2.545,3.627,5.575,7.734,15.223,0.519
15,534.600,1.865,0.270,0.681,1.496,2.529,3.190,5.465,6.649,16.506,0.536
20,577.000,1.727,0.264,0.689,1.464,2.467,3.057,4.807,5.988,16.551,0.579
25,539.400,1.849,0.286,0.680,1.545,2.523,3.237,5.594,6.408,21.028,0.541
30,563.400,1.769,0.260,0.701,1.491,2.489,3.167,4.213,6.164,19.671,0.565
35,520.400,1.913,0.298,0.750,1.553,2.690,3.396,5.600,6.734,17.276,0.523
40,531.000,1.878,0.275,0.733,1.599,2.589,3.334,5.772,7.010,15.501,0.532
45,531.000,1.876,0.285,0.747,1.578,2.688,3.364,5.107,6.658,12.812,0.533
50,435.200,2.292,0.266,0.780,1.766,2.996,5.022,6.191,9.648,21.012,0.436
55,532.800,1.869,0.276,0.749,1.614,2.628,3.312,5.416,6.304,15.716,0.535
