Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,286.600,3.478,0.398,1.474,2.097,4.789,6.990,9.276,14.913,29.856,0.288
5,424.400,2.347,0.295,0.832,1.703,2.998,5.293,6.280,10.346,20.689,0.426
10,438.800,2.269,0.309,0.789,1.681,2.868,5.153,6.021,9.753,19.792,0.441
15,380.400,2.622,0.276,0.900,1.801,3.283,5.901,6.972,11.545,15.044,0.381
20,413.400,2.413,0.289,0.722,1.652,3.032,5.546,6.475,11.888,14.537,0.414
25,418.200,2.386,0.278,0.781,1.652,3.025,5.413,6.160,11.682,13.837,0.419
30,387.000,2.580,0.269,0.950,1.658,3.211,5.676,6.717,11.987,18.025,0.388
35,374.600,2.663,0.266,0.846,1.719,3.350,5.834,7.030,12.456,20.158,0.376
40,402.400,2.480,0.272,0.775,1.737,2.975,5.826,7.079,12.175,24.295,0.403
45,365.400,2.731,0.269,0.843,1.782,3.385,6.264,7.534,12.771,16.243,0.366
50,458.600,2.176,0.278,0.750,1.728,2.751,4.631,6.062,9.208,16.426,0.460
55,339.400,2.937,0.293,0.833,1.824,3.463,6.836,8.366,14.827,15.701,0.340
