Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,97.000,6.704,1.747,3.902,5.378,8.231,10.972,13.849,27.428,63.247,0.149
5,174.000,3.633,1.143,2.417,3.111,3.769,5.890,8.133,11.672,23.615,0.275
10,192.000,3.243,1.722,2.377,2.977,3.590,4.174,6.540,9.129,14.041,0.308
15,204.000,3.129,1.175,2.233,2.855,3.438,4.385,6.405,8.799,14.793,0.320
20,215.200,2.964,1.096,2.220,2.802,3.329,3.686,5.041,8.101,14.658,0.337
25,210.800,2.991,1.088,2.170,2.793,3.308,3.868,5.883,8.289,14.898,0.334
30,219.800,2.913,1.070,2.183,2.714,3.243,3.652,5.082,9.319,13.336,0.343
35,212.400,3.056,1.385,2.179,2.743,3.335,4.420,6.338,8.343,11.776,0.327
40,226.600,2.841,1.115,2.088,2.663,3.174,3.552,5.633,8.314,10.226,0.352
45,184.200,3.594,1.379,2.283,2.869,4.076,6.742,7.963,9.439,16.028,0.278
50,196.800,3.283,1.344,2.131,2.751,3.422,6.047,7.095,9.585,13.800,0.305
55,247.400,2.583,0.991,2.032,2.470,2.965,3.316,3.470,6.121,16.038,0.387
