Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,7.600,14.712,7.386,9.408,14.381,17.733,23.131,31.046,33.616,33.616,0.068
5,16.400,8.957,6.626,6.935,7.268,7.772,14.389,17.622,39.036,39.036,0.112
10,18.600,7.969,6.375,6.864,7.063,7.401,12.256,15.457,16.976,16.976,0.125
15,17.200,7.687,6.158,6.446,6.640,7.042,11.278,14.203,17.208,17.208,0.130
20,20.000,6.899,6.076,6.327,6.551,6.729,6.993,10.692,16.211,16.211,0.145
25,20.800,7.636,6.001,6.254,6.479,6.984,13.245,14.443,17.007,17.161,0.131
30,18.000,7.301,6.076,6.309,6.481,6.895,10.457,14.135,15.988,15.988,0.137
35,19.200,7.224,5.951,6.243,6.385,6.629,10.172,13.858,15.847,15.847,0.138
40,19.800,6.723,5.740,5.982,6.109,6.329,6.641,13.782,17.650,17.650,0.149
45,16.600,8.297,5.582,5.974,6.200,9.957,14.976,15.584,17.311,17.311,0.121
50,18.600,7.872,5.594,5.829,6.008,6.558,14.201,15.018,18.604,18.604,0.127
55,22.600,6.006,5.389,5.748,5.867,6.015,6.257,6.471,11.201,13.145,0.166
