Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,95.000,6.539,2.096,3.730,5.033,7.960,11.412,15.389,27.196,31.252,0.153
5,108.800,6.054,1.970,3.923,5.748,8.082,9.735,10.441,11.798,13.608,0.165
10,111.200,5.907,1.721,3.388,4.539,7.774,10.775,12.373,18.859,56.614,0.169
15,107.600,6.074,2.088,3.523,4.793,8.029,10.944,12.601,16.280,24.419,0.165
20,120.400,5.489,1.804,3.593,4.620,7.239,9.367,9.973,13.310,17.788,0.182
25,107.000,5.820,2.110,3.543,5.117,7.850,9.701,10.590,13.741,16.846,0.172
30,103.400,6.587,2.137,4.256,6.521,8.541,9.894,10.676,15.293,19.863,0.152
35,112.200,5.636,1.894,3.462,4.678,7.252,9.362,10.611,17.422,32.287,0.177
40,127.600,5.091,1.749,3.086,4.156,6.597,9.113,10.498,12.263,21.487,0.196
45,113.600,5.891,1.914,3.603,5.411,7.858,9.762,10.916,12.265,19.000,0.170
50,119.400,5.314,1.803,2.905,3.957,6.938,9.826,12.316,18.770,24.067,0.188
55,129.400,4.885,1.853,2.950,3.923,6.310,8.537,10.074,12.642,19.623,0.205
