Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.000,1.921,1.120,1.443,1.633,2.022,2.653,3.465,8.811,8.811,0.521
5,12.800,1.964,1.146,1.383,1.629,2.109,3.204,3.421,7.975,7.975,0.509
10,15.800,1.670,1.171,1.352,1.520,1.664,1.818,2.579,6.861,6.861,0.599
15,18.600,1.475,1.035,1.310,1.439,1.550,1.721,2.038,2.568,2.568,0.678
20,12.600,1.635,0.958,1.361,1.537,1.649,2.175,2.887,3.222,3.222,0.612
25,19.000,1.611,0.898,1.335,1.455,1.682,2.023,2.709,4.676,4.676,0.621
30,15.800,1.523,1.088,1.312,1.458,1.609,1.882,2.336,3.302,3.302,0.657
35,19.400,1.520,1.096,1.325,1.483,1.643,1.815,2.037,2.687,2.687,0.658
40,17.600,1.480,1.095,1.332,1.431,1.577,1.797,1.943,2.426,2.426,0.676
45,18.800,1.492,1.068,1.224,1.384,1.592,1.910,2.231,5.042,5.042,0.670
50,19.200,1.463,1.033,1.292,1.408,1.537,1.816,1.875,3.522,3.522,0.683
55,19.000,1.429,1.030,1.265,1.401,1.515,1.755,1.989,2.172,2.172,0.700
