Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,134.400,1.558,0.625,0.815,1.338,1.744,2.380,3.301,8.135,36.122,0.642
5,186.000,0.914,0.577,0.683,0.734,1.209,1.402,1.495,1.902,9.693,1.094
10,191.000,0.946,0.584,0.684,0.746,1.149,1.434,1.569,2.072,14.231,1.057
15,215.400,0.819,0.574,0.670,0.714,0.798,1.283,1.508,1.995,4.781,1.221
20,224.000,0.806,0.607,0.690,0.731,0.791,0.972,1.443,1.807,2.491,1.241
25,217.600,0.821,0.610,0.688,0.727,0.787,1.316,1.481,1.789,5.156,1.218
30,207.400,0.969,0.607,0.714,0.768,0.951,1.494,1.702,1.978,23.258,1.032
35,212.400,0.849,0.597,0.711,0.756,0.818,1.365,1.496,1.792,3.432,1.177
40,214.400,0.877,0.597,0.699,0.745,0.822,1.455,1.672,1.856,4.491,1.141
45,227.200,0.803,0.578,0.655,0.695,0.759,1.338,1.482,1.733,1.926,1.245
50,225.800,0.803,0.589,0.676,0.716,0.784,1.210,1.380,1.583,6.577,1.245
55,199.800,0.916,0.611,0.700,0.765,0.935,1.418,1.533,2.009,8.570,1.092
