Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.000,0.964,0.339,0.555,0.745,0.989,1.738,3.123,3.604,3.604,1.037
5,16.800,0.688,0.299,0.413,0.652,0.792,0.983,1.350,3.407,3.407,1.453
10,16.400,0.607,0.268,0.373,0.542,0.716,0.820,0.839,5.274,5.274,1.647
15,16.200,0.595,0.311,0.368,0.629,0.765,0.850,0.925,1.606,1.606,1.681
20,13.800,0.620,0.304,0.371,0.702,0.770,0.813,0.848,2.215,2.215,1.613
25,16.400,0.564,0.311,0.355,0.520,0.736,0.857,0.993,1.142,1.142,1.773
30,16.200,0.604,0.280,0.326,0.353,0.694,0.803,0.840,9.626,9.626,1.654
35,15.200,0.482,0.299,0.345,0.368,0.448,0.803,0.871,2.654,2.654,2.075
40,19.200,0.455,0.294,0.340,0.367,0.465,0.805,0.838,1.053,1.053,2.198
45,16.400,0.516,0.265,0.338,0.376,0.707,0.816,0.890,1.514,1.514,1.937
50,17.400,0.573,0.298,0.403,0.576,0.693,0.790,0.821,1.432,1.432,1.744
55,13.600,0.614,0.303,0.357,0.686,0.791,0.817,0.967,1.570,1.570,1.628
