Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,122.800,1.623,0.867,1.110,1.295,1.679,2.305,2.787,4.774,50.755,0.616
5,152.000,1.190,0.813,0.951,1.006,1.143,1.803,1.991,2.884,9.566,0.841
10,170.200,1.103,0.754,0.861,0.932,1.049,1.746,1.887,2.285,15.056,0.907
15,204.800,0.953,0.694,0.805,0.856,0.938,1.034,1.681,1.982,9.889,1.050
20,205.800,0.941,0.680,0.796,0.843,0.927,1.380,1.677,1.947,2.241,1.062
25,192.400,0.978,0.673,0.773,0.817,0.907,1.614,1.741,2.089,10.593,1.023
30,216.400,0.857,0.635,0.715,0.763,0.829,1.007,1.529,1.871,11.347,1.167
35,193.200,0.909,0.615,0.716,0.761,0.854,1.493,1.610,1.804,6.307,1.100
40,246.000,0.795,0.600,0.705,0.744,0.802,0.888,1.027,1.478,11.980,1.258
45,194.600,0.871,0.607,0.696,0.745,0.815,1.527,1.780,1.963,6.794,1.148
50,228.600,0.771,0.615,0.695,0.736,0.787,0.860,0.953,1.576,3.944,1.298
55,212.600,0.797,0.620,0.695,0.737,0.805,0.937,1.352,1.779,2.127,1.254
