Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.400,19.281,8.020,14.397,18.689,22.610,26.773,32.233,54.679,54.679,0.052
5,11.800,12.717,7.798,8.421,10.346,17.241,18.877,20.802,32.517,32.517,0.079
10,10.600,13.776,7.752,8.533,16.372,17.250,19.394,20.712,22.954,22.954,0.073
15,11.200,10.599,7.802,8.365,8.943,10.600,16.775,20.322,26.829,26.829,0.094
20,10.800,13.584,7.537,8.775,12.661,18.638,20.430,21.518,22.382,22.382,0.074
25,12.600,11.765,7.766,8.714,10.554,13.738,17.678,18.441,21.559,21.559,0.085
30,14.200,9.372,6.999,7.332,7.749,8.225,16.213,16.811,20.095,20.095,0.107
35,14.000,9.373,6.635,7.134,7.376,8.874,15.936,17.037,18.408,18.408,0.107
40,13.200,10.352,6.469,6.964,7.269,11.784,17.709,24.596,33.083,33.083,0.097
45,16.600,10.007,6.161,6.797,7.526,13.145,17.332,18.148,25.589,25.589,0.100
50,15.200,8.837,5.952,6.507,6.734,11.262,14.917,17.039,21.663,21.663,0.113
55,13.800,9.092,6.150,6.461,6.758,9.102,15.861,19.288,34.051,34.051,0.110
