Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,170.600,1.092,0.682,0.817,0.908,1.152,1.599,1.797,3.169,10.450,0.916
5,164.600,1.170,0.663,0.765,0.856,1.555,1.846,2.084,3.617,6.245,0.855
10,156.800,1.149,0.651,0.748,0.833,1.478,1.783,1.905,4.125,12.598,0.870
15,140.600,1.146,0.656,0.760,0.840,1.593,1.824,1.955,2.206,13.592,0.872
20,144.000,1.277,0.633,0.808,1.002,1.649,1.939,2.258,3.432,7.713,0.783
25,134.800,1.311,0.686,0.840,0.988,1.745,2.078,2.399,3.513,20.205,0.763
30,140.000,1.291,0.741,0.885,1.003,1.630,1.974,2.357,3.611,5.460,0.775
35,152.600,1.274,0.722,0.866,0.986,1.723,2.054,2.388,2.868,4.545,0.785
40,135.200,1.402,0.727,0.933,1.090,1.614,2.174,2.504,4.780,15.659,0.713
45,123.800,1.388,0.777,0.963,1.140,1.785,2.101,2.348,3.166,5.854,0.720
50,112.200,1.528,0.771,0.961,1.289,1.916,2.257,2.637,4.801,12.007,0.654
55,152.000,1.147,0.740,0.887,0.965,1.137,1.933,2.114,2.465,3.743,0.872
