Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,8.800,1.778,0.438,0.978,1.263,2.015,3.126,4.146,9.932,9.932,0.563
5,16.400,0.692,0.317,0.433,0.490,0.613,0.998,1.166,7.322,7.322,1.444
10,10.400,0.944,0.335,0.463,0.517,0.934,1.682,2.301,9.354,9.354,1.059
15,15.400,0.811,0.351,0.440,0.533,0.789,1.008,1.748,8.607,8.607,1.233
20,16.000,0.473,0.316,0.385,0.420,0.500,0.641,0.863,1.302,1.302,2.113
25,13.200,0.524,0.296,0.383,0.440,0.685,0.867,0.899,0.988,0.988,1.908
30,19.600,0.595,0.292,0.355,0.376,0.445,0.839,1.021,11.355,11.355,1.682
35,15.400,0.488,0.292,0.371,0.395,0.473,0.839,0.989,1.427,1.427,2.050
40,13.600,0.544,0.322,0.361,0.398,0.507,0.850,0.877,3.720,3.720,1.839
45,13.000,0.517,0.284,0.358,0.405,0.502,0.777,0.840,3.674,3.674,1.932
50,13.000,0.559,0.327,0.396,0.463,0.570,0.896,1.135,2.074,2.074,1.788
55,15.600,0.491,0.296,0.367,0.410,0.508,0.668,1.065,1.759,1.759,2.039
