Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,237,237.000,1201,1898,2964,4231,5790,8399,10167,17529,33713
1,208,208.000,747,2024,3052,4755,7002,9205,10670,18609,19831
2,314,314.000,505,1188,2390,3157,3779,6944,9067,12885,17424
3,283,283.000,444,1278,2146,3526,4323,7475,8861,17273,32330
4,229,229.000,399,1776,2815,4380,6271,8620,14476,19058,29269
5,218,218.000,768,1870,3076,4528,6778,8281,9893,18389,20347
6,319,319.000,411,1028,2110,3125,3620,7221,8942,18268,25503
7,343,343.000,420,1056,2215,2890,3650,5932,7605,12164,13420
8,359,359.000,413,1019,1985,2776,3637,6169,7896,14453,16506
9,276,276.000,532,1202,2355,3599,4789,7655,9875,17339,24136
10,266,266.000,453,1401,2258,3749,4834,9094,10562,18610,20691
11,227,227.000,891,1811,2369,4403,6738,8325,8822,16381,20937
12,217,217.000,506,1848,2742,4590,6872,9498,14612,19395,31716
13,231,231.000,502,1684,2119,4332,6425,9610,11512,20308,27055
14,315,315.000,440,966,2197,3140,3860,6935,8444,17163,28252
15,258,258.000,466,1324,2377,3851,5371,7875,10152,17727,30146
16,390,390.000,392,980,2106,2556,3325,4621,6983,10845,17660
17,412,412.000,412,945,1955,2435,3246,4160,7208,10015,18808
18,260,260.000,440,1705,2433,3816,5167,8228,9791,17774,18604
19,314,314.000,403,966,1972,3152,3834,7164,8992,15576,17417
20,211,211.000,449,1868,2774,4725,6910,10014,13193,18500,19260
21,339,339.000,406,913,2265,2974,3490,7251,8753,17279,22246
22,281,281.000,353,1154,2352,3504,4042,7800,8850,19390,21645
23,391,391.000,400,953,2008,2546,3379,4828,7077,14934,15892
24,440,440.000,406,898,1828,2259,3157,3813,6198,9148,16346
25,221,221.000,410,1826,2476,4517,7035,8795,9320,16904,17455
26,407,407.000,346,877,1955,2437,3275,5153,6948,9926,18882
27,232,232.000,461,1733,2984,4278,5738,9266,11928,18139,21961
28,190,190.000,766,1844,4541,5245,7809,9347,13799,17194,24758
29,267,267.000,401,1786,2468,3755,5435,8078,9261,15971,20382
30,226,226.000,438,1788,2239,4396,6794,9316,10494,18765,20478
31,279,279.000,428,1625,2158,3568,5010,8135,9416,16107,18777
32,282,282.000,465,1559,2251,3531,5158,8264,9440,12669,18454
33,281,281.000,380,1727,2262,3573,5095,8438,9550,17502,17887
34,171,171.000,978,2054,5126,5826,8428,10464,17498,19795,29384
35,307,307.000,449,1101,2046,3233,4275,7209,8305,15116,15901
36,424,424.000,354,951,1720,2363,3345,4196,7114,8503,10540
37,397,397.000,383,933,2128,2498,3436,4176,7403,9588,17387
38,282,282.000,403,1648,2364,3530,4980,7909,9027,15571,16137
39,417,417.000,372,946,1722,2385,3342,4400,6922,8304,9728
40,322,322.000,374,1415,1992,3098,3822,7283,8482,10436,17350
41,344,344.000,347,924,2039,2905,3431,7064,8160,16648,17986
42,355,355.000,422,1010,2013,2811,3623,6626,7772,13869,19994
43,196,196.000,440,2077,3639,5105,8132,9747,11075,19057,19259
44,267,267.000,400,1682,2243,3736,5526,8144,9221,17535,20781
45,257,257.000,409,1026,2361,3854,6050,8264,10660,18461,19525
46,263,263.000,395,1550,2096,3785,5988,8352,9036,15630,17822
47,211,211.000,382,1886,2585,4739,7143,9988,16853,18516,21691
48,318,318.000,444,1118,2300,3147,3957,6954,7958,14464,18294
49,257,257.000,654,1645,2128,3853,5790,7403,8103,15105,15831
50,260,260.000,640,1542,2405,3844,5512,7189,8537,14006,16335
51,367,367.000,404,946,2023,2736,3641,5840,7445,13578,16042
52,243,243.000,399,1792,2145,4065,6210,8405,9862,17266,18112
53,320,320.000,371,960,1980,3124,4164,7412,8537,15828,17311
54,373,373.000,394,937,2081,2664,3326,5536,7500,11231,19156
55,218,218.000,447,1802,2555,4589,7053,9256,12368,18090,19240
56,304,304.000,413,1157,2132,3276,4430,7045,8546,15535,21578
57,237,237.000,391,1834,2719,4200,6292,8306,9513,16508,17141
58,319,319.000,383,1048,2168,3149,3617,7489,9116,15393,18774
59,271,271.000,317,1401,2131,3642,5407,8038,10033,17029,17846
