Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.600,1.517,0.858,1.279,1.398,1.635,1.820,2.226,5.487,5.487,0.659
5,19.400,1.291,0.948,1.119,1.221,1.327,1.540,2.043,3.779,3.779,0.775
10,16.400,1.402,0.829,1.142,1.278,1.465,1.604,2.011,8.294,8.294,0.713
15,19.800,1.360,0.723,1.091,1.224,1.396,1.768,2.197,8.138,8.138,0.736
20,17.200,1.252,0.797,1.080,1.209,1.368,1.571,1.669,2.388,2.388,0.799
25,20.400,1.263,0.850,1.107,1.228,1.360,1.511,1.651,1.967,2.023,0.792
30,20.600,1.345,0.878,1.155,1.271,1.407,1.625,1.744,2.537,4.739,0.743
35,25.000,1.286,0.885,1.107,1.239,1.413,1.586,1.694,2.093,2.101,0.777
40,23.200,1.260,0.911,1.134,1.265,1.388,1.467,1.551,1.682,2.291,0.794
45,24.600,1.256,0.833,1.138,1.252,1.348,1.479,1.551,1.804,2.028,0.796
50,18.200,1.309,0.871,1.144,1.247,1.433,1.583,1.775,2.237,2.237,0.764
55,20.600,1.294,0.924,1.139,1.268,1.355,1.540,1.803,2.293,2.520,0.773
