Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.200,1.705,0.439,0.700,0.816,2.160,3.590,4.756,8.823,8.823,0.587
5,13.000,0.663,0.425,0.502,0.558,0.637,1.074,1.176,2.116,2.116,1.509
10,14.600,0.562,0.417,0.474,0.507,0.574,0.677,1.101,1.308,1.308,1.778
15,12.000,1.052,0.388,0.466,0.538,0.832,1.200,5.601,10.880,10.880,0.950
20,11.600,0.841,0.388,0.485,0.588,1.003,1.270,2.556,4.133,4.133,1.189
25,14.600,0.644,0.337,0.441,0.481,0.623,0.944,1.128,5.462,5.462,1.553
30,16.600,0.592,0.356,0.413,0.434,0.483,0.597,0.940,9.675,9.675,1.691
35,13.800,0.559,0.327,0.404,0.433,0.590,0.986,1.197,1.331,1.331,1.790
40,16.600,0.465,0.318,0.398,0.427,0.487,0.560,0.689,1.490,1.490,2.151
45,11.600,0.758,0.360,0.456,0.566,0.984,1.240,2.015,2.241,2.241,1.319
50,10.200,0.576,0.367,0.421,0.460,0.550,0.896,1.016,1.796,1.796,1.736
55,13.000,0.550,0.357,0.406,0.448,0.563,0.923,0.955,2.191,2.191,1.818
