Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,179.800,5.532,0.553,2.180,3.561,7.736,11.103,16.658,25.076,54.679,0.181
5,272.000,3.664,0.545,1.325,2.522,4.648,8.126,9.684,17.655,32.517,0.273
10,263.200,3.781,0.445,1.381,2.416,5.189,8.288,9.653,17.250,22.954,0.265
15,290.600,3.423,0.434,1.129,2.508,4.336,8.010,9.140,14.194,69.423,0.292
20,281.600,3.523,0.381,1.095,2.378,4.306,8.291,9.824,18.638,22.382,0.284
25,274.200,3.635,0.465,1.223,2.597,4.700,8.155,9.609,16.105,28.834,0.275
30,373.600,2.670,0.366,0.964,2.060,3.466,5.095,7.674,10.283,20.095,0.374
35,373.600,2.670,0.324,0.902,1.994,3.389,5.961,7.505,14.206,19.491,0.375
40,337.600,2.955,0.330,0.895,2.071,3.520,6.903,8.779,13.495,33.083,0.338
45,342.000,2.916,0.319,0.918,2.036,3.588,6.607,8.190,16.045,25.589,0.343
50,420.000,2.374,0.298,0.815,1.798,2.972,4.868,6.961,11.435,21.663,0.421
55,389.600,2.555,0.323,0.830,1.899,3.184,5.725,7.298,12.711,34.051,0.391
