Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,6.000,3.552,1.219,1.682,1.948,2.341,6.445,7.334,35.985,35.985,0.282
5,13.000,1.838,1.174,1.390,1.575,1.924,2.742,3.180,5.492,5.492,0.544
10,11.600,1.941,1.271,1.560,1.785,2.269,2.671,3.239,3.447,3.447,0.515
15,13.200,1.709,1.238,1.426,1.590,1.804,2.196,2.905,3.352,3.352,0.585
20,14.200,1.872,1.048,1.489,1.672,2.033,2.738,3.249,3.673,3.673,0.534
25,16.400,1.880,1.176,1.447,1.614,2.072,2.829,3.088,4.676,4.676,0.532
30,15.000,1.666,1.047,1.402,1.571,1.768,2.122,2.292,4.260,4.260,0.600
35,12.600,1.757,1.069,1.508,1.684,1.907,2.261,2.492,3.075,3.075,0.569
40,13.200,1.732,1.189,1.521,1.679,1.818,1.953,2.338,4.465,4.465,0.577
45,9.800,2.546,1.172,1.497,1.860,2.833,4.479,7.501,10.271,10.271,0.393
50,9.400,1.979,1.297,1.657,1.866,2.214,2.762,3.310,3.623,3.623,0.505
55,10.800,1.946,1.287,1.534,1.733,2.070,2.939,3.107,5.073,5.073,0.514
