Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,8.800,1.907,1.045,1.499,1.729,2.258,2.842,3.334,3.945,3.945,0.524
5,11.000,1.907,1.200,1.463,1.696,2.091,2.875,3.878,4.259,4.259,0.524
10,16.400,1.731,0.948,1.289,1.487,1.835,2.571,3.296,4.603,4.603,0.578
15,10.800,2.098,1.188,1.451,1.809,2.383,3.352,4.280,4.599,4.599,0.477
20,14.200,1.889,1.199,1.532,1.708,2.178,2.657,3.380,3.623,3.623,0.529
25,10.600,2.204,1.299,1.618,1.886,2.298,3.407,3.994,5.500,5.500,0.454
30,10.600,1.971,1.207,1.575,1.879,2.335,2.757,2.927,4.542,4.542,0.507
35,12.800,1.873,1.073,1.466,1.613,1.865,2.548,2.775,9.730,9.730,0.534
40,18.600,1.597,0.915,1.362,1.466,1.666,2.168,2.710,3.446,3.446,0.626
45,18.200,1.503,1.013,1.271,1.388,1.651,1.923,2.350,3.022,3.022,0.665
50,13.600,1.646,1.010,1.321,1.462,1.745,2.698,2.961,4.303,4.303,0.608
55,15.800,1.464,1.081,1.268,1.386,1.515,1.966,2.348,2.856,2.856,0.683
