Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,160.600,1.264,0.646,0.801,0.946,1.563,1.925,2.444,4.152,11.891,0.791
5,159.000,1.159,0.590,0.721,1.223,1.452,1.659,1.799,2.547,8.345,0.863
10,180.200,1.023,0.591,0.719,0.853,1.326,1.511,1.626,2.001,6.710,0.978
15,172.200,1.079,0.624,0.715,0.802,1.431,1.649,1.787,2.171,12.068,0.927
20,134.800,1.278,0.618,0.778,1.387,1.552,1.725,1.817,2.642,5.560,0.782
25,132.600,1.290,0.617,0.750,1.432,1.672,1.778,1.824,2.012,2.993,0.775
30,177.200,0.941,0.609,0.701,0.752,1.034,1.562,1.745,1.991,9.690,1.063
35,173.000,1.010,0.614,0.699,0.754,1.369,1.761,1.800,2.058,5.984,0.990
40,163.200,1.122,0.595,0.694,0.979,1.555,1.767,1.809,2.012,4.302,0.891
45,160.000,1.140,0.589,0.719,1.044,1.502,1.722,1.787,2.126,4.262,0.877
50,185.600,0.956,0.590,0.679,0.753,1.268,1.521,1.710,2.101,2.949,1.046
55,155.800,1.148,0.596,0.698,1.193,1.534,1.733,1.796,2.027,5.389,0.871
