Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,109.200,1.937,1.016,1.391,1.648,2.188,2.815,3.267,5.471,15.913,0.516
5,96.800,1.900,0.969,1.157,1.884,2.236,2.680,3.299,6.365,14.089,0.526
10,132.400,1.428,0.895,1.062,1.167,1.594,2.222,2.440,3.061,8.567,0.700
15,117.600,1.479,0.909,1.065,1.193,1.932,2.186,2.319,2.787,10.661,0.676
20,114.000,1.562,0.902,1.047,1.175,1.904,2.421,2.895,4.689,14.825,0.640
25,139.800,1.354,0.874,1.019,1.100,1.353,2.191,2.470,3.443,8.454,0.738
30,156.600,1.161,0.875,0.994,1.055,1.135,1.483,2.032,2.470,3.295,0.861
35,121.000,1.499,0.871,1.042,1.187,1.989,2.189,2.310,2.587,2.764,0.667
40,100.400,1.605,0.906,1.073,1.164,1.835,2.473,3.939,5.805,8.474,0.623
45,161.200,1.106,0.899,1.007,1.061,1.133,1.240,1.337,2.168,3.889,0.904
50,108.400,1.704,0.925,1.119,1.338,2.044,2.580,3.122,5.289,23.681,0.587
55,143.200,1.308,0.893,1.028,1.098,1.228,2.178,2.483,3.369,6.410,0.765
