Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,129.600,5.006,1.803,3.168,4.315,6.512,8.217,9.177,12.599,23.713,0.200
5,170.400,3.502,1.320,2.498,3.174,3.919,5.108,6.669,10.995,15.044,0.286
10,180.400,3.449,1.306,2.568,3.182,3.841,4.768,6.432,8.853,10.285,0.290
15,187.800,3.406,1.383,2.476,3.105,3.815,4.766,5.998,8.660,17.823,0.294
20,189.200,3.331,1.405,2.533,3.114,3.762,4.211,5.163,9.273,12.879,0.300
25,188.400,3.413,1.562,2.645,3.276,3.922,4.405,4.921,8.278,11.016,0.293
30,172.200,3.759,1.480,2.747,3.469,4.129,5.618,6.736,9.443,23.056,0.266
35,162.400,3.978,1.492,2.855,3.532,4.295,6.108,8.213,11.242,16.757,0.251
40,140.000,4.548,1.739,3.126,3.939,4.920,7.689,9.582,12.915,18.531,0.220
45,170.200,3.857,1.334,2.695,3.418,4.189,6.003,8.220,11.178,12.396,0.259
50,199.200,3.266,1.396,2.591,3.189,3.813,4.211,4.451,6.659,16.571,0.306
55,213.400,3.008,1.186,2.409,2.980,3.479,3.895,4.138,5.403,8.060,0.332
