Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,10.000,2.262,1.087,1.445,1.601,2.092,2.508,3.466,24.359,24.359,0.442
5,13.400,1.734,1.108,1.379,1.543,1.854,2.245,2.753,5.124,5.124,0.577
10,14.400,1.657,1.101,1.403,1.595,1.804,2.245,2.357,3.131,3.131,0.604
15,13.800,1.648,1.091,1.420,1.612,1.742,1.999,2.281,3.465,3.465,0.607
20,12.600,1.656,1.098,1.372,1.561,1.774,2.062,2.378,3.852,3.852,0.604
25,14.600,1.699,1.086,1.434,1.563,1.822,2.127,2.338,4.659,4.659,0.589
30,17.200,1.517,0.914,1.283,1.465,1.712,1.935,2.127,2.999,2.999,0.659
35,11.200,1.820,1.192,1.462,1.648,2.317,2.551,2.610,2.792,2.792,0.550
40,14.200,1.747,1.119,1.415,1.574,1.788,2.396,2.830,5.104,5.104,0.572
45,15.400,1.596,1.044,1.304,1.498,1.694,2.151,2.910,3.268,3.268,0.626
50,13.400,1.798,1.181,1.324,1.534,1.886,2.321,2.523,10.932,10.932,0.556
55,11.200,1.948,0.968,1.493,1.691,2.291,2.937,3.499,4.637,4.637,0.513
