Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,76.800,2.867,1.089,1.563,2.553,3.179,4.471,6.452,10.406,29.416,0.349
5,128.200,1.442,0.954,1.144,1.234,1.469,2.032,2.417,3.680,8.771,0.694
10,125.200,1.549,0.882,1.070,1.164,1.406,2.576,3.150,7.310,15.731,0.646
15,118.000,1.483,0.898,1.072,1.192,1.769,2.396,2.797,3.568,6.787,0.674
20,148.800,1.310,0.875,1.040,1.114,1.304,2.064,2.472,2.984,4.623,0.763
25,151.800,1.247,0.894,1.030,1.103,1.243,1.705,2.053,3.022,7.738,0.802
30,141.400,1.278,0.868,1.017,1.090,1.241,2.011,2.214,2.631,3.231,0.783
35,140.400,1.243,0.891,1.018,1.094,1.217,1.900,2.084,2.823,3.965,0.804
40,135.400,1.365,0.896,1.015,1.090,1.690,2.181,2.433,3.279,5.383,0.733
45,160.000,1.195,0.881,1.011,1.066,1.149,1.341,2.071,2.762,14.301,0.837
50,153.200,1.227,0.922,1.051,1.099,1.187,1.869,2.091,2.525,3.045,0.815
55,147.600,1.290,0.887,0.993,1.059,1.218,2.094,2.400,2.996,10.283,0.775
