Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.800,1.418,0.362,0.482,0.806,1.623,3.472,5.393,8.243,8.243,0.705
5,19.000,0.552,0.328,0.401,0.445,0.662,0.843,0.945,2.737,2.737,1.813
10,14.400,0.508,0.321,0.365,0.424,0.627,0.789,0.852,1.591,1.591,1.970
15,13.400,0.558,0.283,0.367,0.413,0.739,0.831,0.975,2.571,2.571,1.793
20,15.600,0.520,0.305,0.369,0.405,0.735,0.810,0.882,1.036,1.036,1.924
25,15.600,0.554,0.304,0.371,0.411,0.747,0.873,0.980,2.548,2.548,1.807
30,15.000,0.463,0.280,0.350,0.391,0.522,0.774,0.816,0.910,0.910,2.158
35,13.600,0.631,0.286,0.374,0.582,0.804,0.863,0.905,3.751,3.751,1.584
40,15.200,0.530,0.314,0.367,0.411,0.618,0.871,0.895,2.293,2.293,1.885
45,13.800,0.477,0.272,0.358,0.392,0.522,0.836,0.860,0.943,0.943,2.096
50,16.200,0.769,0.276,0.455,0.689,0.815,0.922,0.974,9.913,9.913,1.301
55,15.800,0.527,0.308,0.346,0.404,0.718,0.827,0.861,0.984,0.984,1.898
