Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,4.800,19.336,7.714,10.341,20.868,26.599,28.200,30.469,41.165,41.165,0.052
5,12.400,9.641,7.049,7.943,8.605,10.646,13.019,14.472,22.962,22.962,0.104
10,13.800,10.138,6.930,7.619,8.040,9.453,17.804,21.406,27.197,27.197,0.099
15,12.600,10.593,6.952,7.359,7.913,15.566,17.977,18.260,26.544,26.544,0.094
20,12.600,9.354,6.776,7.214,7.582,8.191,16.342,17.616,28.499,28.499,0.107
25,14.800,8.169,6.727,7.195,7.495,8.187,9.406,11.794,24.061,24.061,0.122
30,12.800,9.707,6.732,7.183,7.393,15.015,16.032,16.630,20.039,20.039,0.103
35,13.400,10.595,6.739,7.104,7.436,7.997,16.222,20.747,124.018,124.018,0.094
40,14.000,10.237,6.766,7.112,7.370,14.890,18.034,18.586,27.562,27.562,0.098
45,14.200,9.099,6.718,7.041,7.332,7.639,16.705,18.119,22.958,22.958,0.110
50,13.600,8.275,6.865,7.176,7.321,7.468,15.511,16.013,16.721,16.721,0.121
55,14.200,8.247,6.715,7.003,7.189,7.553,11.273,17.155,17.728,17.728,0.121
