Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,8.200,17.351,8.520,10.041,14.899,21.664,33.110,33.333,35.274,35.274,0.058
5,10.600,10.868,7.206,7.658,8.624,13.223,17.614,20.415,23.751,23.751,0.092
10,11.800,12.028,7.160,7.870,8.851,15.995,18.882,24.523,30.888,30.888,0.083
15,10.800,12.690,7.207,7.996,11.789,17.499,18.331,20.791,23.110,23.110,0.079
20,9.000,11.304,6.954,7.502,8.364,16.274,20.777,24.437,30.485,30.485,0.088
25,12.800,10.964,6.851,7.395,7.804,16.502,18.449,19.381,22.640,22.640,0.091
30,12.600,10.415,6.682,7.215,7.549,15.687,17.856,18.611,20.118,20.118,0.096
35,14.200,9.569,6.742,7.080,7.408,8.400,17.465,18.401,22.016,22.016,0.105
40,12.200,10.219,6.802,7.356,7.751,15.382,17.154,17.677,22.733,22.733,0.098
45,7.600,11.629,6.733,7.222,8.044,16.305,17.925,19.042,22.631,22.631,0.086
50,10.600,12.612,6.707,7.500,15.046,16.833,18.313,19.624,20.405,20.405,0.079
55,15.800,9.142,6.606,7.144,7.539,8.258,15.888,17.251,18.668,18.668,0.109
