Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,65.600,3.301,1.078,1.726,2.768,3.781,5.364,7.006,12.823,59.624,0.303
5,112.800,1.732,0.951,1.142,1.272,2.036,2.816,3.385,6.370,11.628,0.577
10,124.200,1.534,0.915,1.099,1.218,1.541,2.533,2.975,4.956,10.676,0.652
15,123.800,1.554,0.925,1.120,1.281,1.749,2.377,2.726,4.142,17.470,0.643
20,125.200,1.461,0.904,1.047,1.145,1.399,2.426,2.912,4.846,17.113,0.684
25,124.200,1.460,0.918,1.086,1.209,1.600,2.240,2.605,3.772,6.805,0.685
30,118.800,1.518,0.892,1.068,1.214,1.648,2.587,3.103,4.083,7.498,0.659
35,143.800,1.257,0.894,1.038,1.114,1.222,1.759,2.424,2.877,6.672,0.795
40,85.200,2.282,0.871,1.220,1.951,2.230,2.741,3.570,7.916,117.785,0.438
45,130.400,1.453,0.915,1.079,1.191,1.500,2.336,2.680,4.673,5.300,0.688
50,115.600,1.623,0.892,1.098,1.234,1.753,2.543,3.073,5.069,32.073,0.616
55,121.000,1.509,0.893,1.058,1.176,1.618,2.387,2.878,5.254,17.051,0.663
