Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,165.400,1.297,0.603,0.789,1.078,1.565,1.916,2.376,3.959,13.747,0.771
5,138.000,1.449,0.636,0.987,1.366,1.649,2.022,2.648,4.793,14.346,0.690
10,168.400,1.034,0.647,0.753,0.822,1.364,1.580,1.743,2.040,5.565,0.967
15,140.000,1.280,0.651,0.786,1.313,1.680,1.861,1.987,3.073,6.682,0.781
20,134.200,1.264,0.650,0.783,0.969,1.766,1.905,2.020,2.301,3.567,0.791
25,140.200,1.212,0.649,0.769,0.896,1.748,1.880,1.987,2.202,2.733,0.825
30,153.400,1.170,0.706,0.837,0.931,1.424,1.931,2.116,2.602,3.112,0.855
35,137.400,1.195,0.717,0.871,0.963,1.290,1.977,2.168,2.914,8.028,0.837
40,128.400,1.399,0.748,0.904,1.017,1.826,2.107,2.412,3.758,17.976,0.715
45,133.200,1.293,0.766,0.871,0.991,1.633,2.112,2.404,3.496,12.893,0.774
50,167.000,1.102,0.764,0.926,0.990,1.096,1.386,1.928,2.408,6.285,0.908
55,137.200,1.285,0.769,0.957,1.072,1.380,1.990,2.257,3.273,6.580,0.778
