Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.600,1.420,0.986,1.152,1.282,1.521,1.974,2.188,4.264,4.264,0.704
5,16.600,1.528,0.966,1.225,1.396,1.688,1.988,2.087,4.668,4.668,0.655
10,15.000,1.494,1.000,1.263,1.440,1.602,1.772,2.187,3.591,3.591,0.669
15,15.800,1.587,0.964,1.270,1.396,1.601,2.135,2.988,5.565,5.565,0.630
20,19.800,1.415,0.913,1.216,1.358,1.490,1.699,2.086,4.610,4.610,0.707
25,18.200,1.495,1.034,1.282,1.394,1.571,1.815,2.172,3.504,3.504,0.669
30,17.600,1.411,0.787,1.212,1.337,1.549,1.801,1.934,2.885,2.885,0.709
35,18.000,1.368,0.937,1.236,1.360,1.481,1.601,1.753,2.199,2.199,0.731
40,21.200,1.397,0.934,1.208,1.339,1.535,1.724,1.850,3.091,3.160,0.716
45,18.200,1.239,0.902,1.110,1.195,1.307,1.463,1.519,2.451,2.451,0.807
50,15.200,1.584,0.962,1.212,1.436,1.665,2.117,2.578,5.726,5.726,0.631
55,20.600,1.362,0.880,1.147,1.264,1.472,1.651,1.971,2.910,3.016,0.734
