Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,151.800,1.331,0.657,0.838,1.013,1.551,1.984,2.470,5.609,25.164,0.752
5,200.200,0.910,0.644,0.724,0.776,0.863,1.367,1.712,2.077,12.364,1.099
10,207.800,0.872,0.644,0.741,0.788,0.871,1.130,1.499,1.817,4.013,1.146
15,238.800,0.795,0.626,0.701,0.740,0.789,0.856,0.959,1.558,19.525,1.258
20,214.600,0.866,0.636,0.721,0.762,0.827,1.297,1.589,1.897,8.304,1.155
25,216.400,0.865,0.623,0.743,0.787,0.842,0.945,1.411,1.832,12.125,1.156
30,206.800,0.788,0.615,0.690,0.727,0.777,0.849,0.977,1.823,15.026,1.269
35,234.600,0.782,0.620,0.702,0.739,0.790,0.866,1.001,1.748,3.838,1.278
40,239.400,0.775,0.602,0.675,0.709,0.764,0.867,1.398,1.726,2.260,1.290
45,231.400,0.763,0.596,0.668,0.709,0.766,0.874,1.200,1.708,2.814,1.310
50,221.000,0.817,0.618,0.694,0.735,0.800,1.041,1.470,1.911,2.520,1.224
55,241.200,0.770,0.629,0.701,0.738,0.787,0.856,0.938,1.637,1.804,1.300
