Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,238,238.000,928,1783,2921,4189,5578,8122,12359,17086,24858
1,419,419.000,431,972,2001,2373,3176,3961,6707,8048,15930
2,513,513.000,407,831,1326,1940,2689,3453,5378,7017,11050
3,409,409.000,385,879,1776,2433,3141,5320,6527,11257,14348
4,393,393.000,378,854,1640,2536,3139,5886,6646,12965,14228
5,428,428.000,426,861,1798,2329,3043,4868,6206,9980,13929
6,451,451.000,402,820,1755,2204,2949,3703,6262,7876,13566
7,433,433.000,373,830,1807,2303,2861,4969,6612,8438,15661
8,527,527.000,347,761,1297,1888,2608,3432,5346,6789,13618
9,523,523.000,379,778,1719,1902,2715,3411,3677,6435,7310
10,499,499.000,325,768,1715,1999,2737,3488,6128,7294,13483
11,507,507.000,361,778,1691,1965,2820,3554,4823,6633,14266
12,400,400.000,347,841,1807,2468,3134,6201,6999,11613,18279
13,525,525.000,327,789,1254,1895,2695,3516,6030,6713,7644
14,492,492.000,336,786,1790,2024,2847,3407,6071,7452,14974
15,453,453.000,353,784,1827,2198,2906,4383,6339,8627,17231
16,523,523.000,344,758,1700,1905,2745,3453,3868,6524,11799
17,508,508.000,353,768,1780,1961,2849,3465,4486,6432,12662
18,556,556.000,327,756,1546,1793,2584,3265,3578,6502,7603
19,507,507.000,354,768,1671,1973,2834,3433,4751,6444,14209
20,335,335.000,364,1261,1822,2975,4041,6590,7743,13483,13946
21,511,511.000,318,765,1582,1944,2761,3476,4036,7541,13674
22,541,541.000,344,750,1463,1845,2658,3367,3703,6542,7339
23,470,470.000,339,798,1846,2120,2980,3710,6201,7013,10034
24,429,429.000,340,808,1707,2327,2946,5220,6468,13807,18496
25,268,268.000,654,1362,2612,3720,5440,7151,9684,17237,18629
26,465,465.000,334,827,1764,2140,2951,3731,6216,7584,13793
27,388,388.000,373,890,2097,2581,3371,6109,7314,11094,19455
28,351,351.000,347,900,2035,2828,3511,6493,8001,16087,17780
29,408,408.000,370,881,2013,2443,3240,4448,6788,8864,22947
30,505,505.000,337,769,1290,1972,2818,3584,5432,6935,12342
31,431,431.000,356,825,1903,2313,3019,5158,6448,7760,11416
32,541,541.000,329,763,1546,1846,2760,3241,3670,6582,7712
33,410,410.000,332,794,1465,2431,2962,5957,7050,13671,15524
34,473,473.000,313,772,1704,2103,2779,3731,6197,8881,16217
35,563,563.000,316,746,1294,1771,2717,3339,3607,6351,6797
36,508,508.000,302,741,1204,1963,2816,3565,6131,7280,16430
37,524,524.000,280,754,1674,1907,2631,3334,3652,6801,13986
38,505,505.000,290,787,1702,1970,2744,3508,4071,7290,14424
39,338,338.000,290,894,1888,2956,3576,6861,8699,15181,21323
40,457,457.000,332,827,1680,2183,3043,3986,6291,10083,12219
41,381,381.000,358,894,1895,2604,3365,5860,6752,12205,19775
42,461,461.000,321,839,1878,2166,2925,3671,6336,9153,16430
43,464,464.000,328,836,1916,2146,2921,3717,5880,7729,14237
44,477,477.000,320,835,1741,2090,2864,3777,6440,8051,10357
45,522,522.000,338,811,1262,1915,2913,3531,3823,6618,7542
46,466,466.000,350,833,1815,2139,2798,3738,6432,7724,16510
47,477,477.000,339,820,1931,2090,2996,3599,5004,7350,7670
48,486,486.000,344,824,1848,2049,2933,3554,4882,6932,8213
49,477,477.000,347,815,1844,2091,2791,3648,6255,8203,16927
50,368,368.000,357,867,2232,2712,3397,6194,7975,10848,21871
51,374,374.000,362,905,2134,2661,3431,5436,7281,11989,14400
52,486,486.000,346,846,1445,2052,2987,3725,4433,7887,8354
53,480,480.000,339,837,1655,2075,2906,3716,4026,7392,17261
54,307,307.000,362,1289,2182,3244,4099,7045,9158,12414,17142
55,452,452.000,347,896,1905,2201,3085,3917,5800,7039,16372
56,447,447.000,361,896,1601,2231,3123,4219,6664,7775,9370
57,382,382.000,361,994,2034,2604,3524,5283,7083,10600,16998
58,395,395.000,371,927,1906,2523,3332,5140,7283,8784,22188
59,417,417.000,307,914,1843,2380,3415,4166,7024,9503,17081
