Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,6.200,2.631,0.619,1.059,2.454,3.721,5.233,6.079,7.545,7.545,0.380
5,13.600,0.867,0.452,0.534,0.597,0.813,1.214,1.468,9.788,9.788,1.153
10,10.600,0.773,0.412,0.508,0.586,0.899,1.224,1.481,3.317,3.317,1.293
15,10.600,0.643,0.395,0.465,0.524,0.620,0.721,1.215,4.794,4.794,1.554
20,10.200,1.027,0.362,0.454,0.505,0.906,1.155,5.919,7.960,7.960,0.974
25,16.000,0.559,0.367,0.435,0.466,0.567,0.907,1.111,1.731,1.731,1.790
30,13.800,0.548,0.332,0.420,0.447,0.506,0.880,0.924,3.092,3.092,1.823
35,14.200,0.505,0.332,0.405,0.444,0.520,0.783,0.914,1.064,1.064,1.981
40,14.200,0.639,0.368,0.409,0.444,0.530,0.852,1.000,6.345,6.345,1.566
45,12.600,0.663,0.370,0.427,0.500,0.815,0.994,1.211,3.540,3.540,1.508
50,14.800,0.509,0.357,0.402,0.424,0.499,0.891,0.977,1.198,1.198,1.965
55,10.000,0.605,0.376,0.411,0.449,0.805,1.066,1.155,1.201,1.201,1.652
