Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,177.800,3.423,1.434,2.327,2.988,3.769,5.705,6.605,9.245,14.996,0.292
5,196.200,3.147,1.034,2.123,2.734,3.410,5.386,6.434,8.196,19.327,0.318
10,154.200,4.164,1.257,2.488,3.358,5.475,7.554,8.342,11.021,15.207,0.240
15,149.600,4.182,1.192,2.580,3.384,5.068,7.328,8.789,12.299,22.824,0.239
20,128.600,5.042,1.565,2.798,3.742,6.258,9.028,10.619,15.116,85.970,0.198
25,185.800,3.454,1.496,2.558,3.198,3.827,4.557,6.621,9.191,12.782,0.289
30,132.600,4.725,1.656,2.892,3.788,6.138,8.751,9.606,11.830,15.072,0.212
35,140.000,4.523,1.793,2.815,3.631,5.031,8.331,10.065,15.403,25.585,0.221
40,140.400,4.594,1.342,2.898,3.808,5.446,8.121,9.553,12.595,23.189,0.218
45,139.800,4.785,1.552,2.974,3.850,5.344,8.418,10.224,15.042,33.798,0.209
50,117.400,5.833,2.103,3.466,4.566,7.697,10.221,12.015,16.917,23.849,0.171
55,141.600,4.485,1.774,2.961,3.763,4.751,7.700,9.509,14.020,34.463,0.223
