Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,374.800,2.653,0.342,0.902,1.918,3.196,5.789,7.341,13.037,24.403,0.377
5,489.400,2.033,0.311,0.764,1.554,2.615,4.099,5.665,8.403,16.173,0.492
10,554.000,1.795,0.278,0.691,1.388,2.474,3.126,5.417,7.331,28.895,0.557
15,476.200,2.094,0.270,0.723,1.585,2.688,4.645,5.791,9.597,19.667,0.478
20,527.800,1.890,0.280,0.743,1.432,2.586,3.320,5.689,6.877,15.756,0.529
25,538.800,1.850,0.285,0.781,1.360,2.638,3.332,3.950,6.572,13.606,0.541
30,519.800,1.918,0.277,0.760,1.456,2.676,3.438,5.558,7.520,19.090,0.521
35,536.600,1.859,0.283,0.742,1.494,2.585,3.338,5.056,6.765,14.230,0.538
40,564.000,1.767,0.286,0.714,1.559,2.567,3.167,3.456,6.015,17.667,0.566
45,547.200,1.822,0.281,0.741,1.593,2.569,3.240,4.007,6.229,13.622,0.549
50,525.800,1.896,0.285,0.758,1.466,2.632,3.403,5.208,7.329,9.609,0.527
55,513.000,1.942,0.267,0.766,1.646,2.694,3.364,5.799,6.752,16.643,0.515
