Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,394.400,2.525,0.378,0.904,1.906,3.171,5.624,6.746,12.915,24.858,0.396
5,472.400,2.108,0.347,0.805,1.735,2.857,3.612,6.151,7.876,15.661,0.474
10,484.600,2.052,0.325,0.790,1.700,2.825,3.581,6.232,7.305,18.279,0.487
15,509.400,1.958,0.327,0.765,1.714,2.795,3.458,4.705,6.656,17.231,0.511
20,457.200,2.180,0.318,0.791,1.713,2.887,4.041,6.299,8.934,18.496,0.459
25,376.000,2.651,0.334,0.889,1.962,3.409,5.856,7.198,12.650,22.947,0.377
30,472.000,2.112,0.313,0.781,1.676,2.835,3.750,6.234,8.982,16.217,0.473
35,487.600,2.046,0.280,0.767,1.676,2.806,3.539,6.085,8.707,21.323,0.489
40,448.000,2.224,0.320,0.839,1.802,2.990,3.987,6.386,9.052,19.775,0.450
45,485.600,2.054,0.338,0.820,1.818,2.908,3.599,5.134,7.020,16.927,0.487
50,403.000,2.473,0.339,0.872,1.997,3.218,4.740,6.973,10.659,21.871,0.404
55,418.600,2.378,0.307,0.919,1.873,3.246,4.298,6.889,8.674,22.188,0.421
