Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,285.600,3.482,0.379,1.262,2.415,4.405,7.525,9.256,15.928,29.837,0.287
5,387.000,2.571,0.354,0.919,1.955,3.267,5.650,7.185,11.485,16.206,0.389
10,285.000,3.492,0.317,1.226,2.408,4.325,7.568,9.626,16.649,34.133,0.286
15,329.200,3.016,0.287,0.925,2.205,3.733,6.581,8.531,14.341,24.323,0.332
20,376.400,2.642,0.283,0.926,2.058,3.376,5.726,7.128,11.336,22.115,0.378
25,469.800,2.123,0.269,0.834,1.797,3.013,3.803,5.541,8.318,16.123,0.471
30,481.000,2.073,0.257,0.790,1.714,2.929,3.786,5.478,7.802,15.074,0.482
35,423.800,2.354,0.269,0.804,1.797,3.045,5.169,6.467,10.001,21.691,0.425
40,440.400,2.263,0.248,0.781,1.781,2.956,5.034,5.954,9.190,19.513,0.442
45,414.400,2.405,0.264,0.870,1.753,3.227,5.207,6.391,10.171,24.474,0.416
50,416.600,2.391,0.237,0.861,1.932,3.203,4.856,6.049,10.178,18.212,0.418
55,433.400,2.296,0.280,0.884,1.828,3.080,4.093,5.815,9.652,26.326,0.436
