Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,271.400,3.664,0.429,1.395,2.544,4.461,7.825,9.457,17.305,28.057,0.273
5,279.600,3.571,0.414,1.091,2.489,4.192,8.059,10.163,15.884,86.154,0.280
10,293.400,3.384,0.456,1.138,2.416,4.283,7.926,9.364,17.077,21.865,0.296
15,286.800,3.469,0.457,1.176,2.329,4.430,7.855,9.146,16.428,28.643,0.288
20,312.800,3.182,0.418,1.025,2.221,3.782,7.325,8.898,16.505,21.836,0.314
25,243.000,4.106,0.354,1.709,2.646,5.781,8.399,9.792,18.666,56.563,0.244
30,317.600,3.138,0.342,0.931,2.047,3.892,7.129,8.769,16.498,18.931,0.319
35,307.600,3.242,0.403,1.090,2.074,4.237,7.324,8.736,16.098,24.265,0.308
40,318.200,3.133,0.356,0.969,2.138,3.858,7.204,8.526,14.621,21.833,0.319
45,321.000,3.105,0.329,1.257,1.947,4.454,6.704,7.746,12.192,17.497,0.322
50,365.600,2.728,0.333,0.867,1.969,3.290,6.478,8.032,14.683,19.896,0.367
55,324.400,3.064,0.301,0.943,2.085,3.684,6.562,8.422,15.114,79.436,0.326
