Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,118.000,1.515,0.750,0.968,1.112,1.702,2.306,2.871,5.592,26.930,0.660
5,158.200,1.032,0.693,0.779,0.843,1.096,1.665,1.789,2.206,4.454,0.969
10,188.600,0.923,0.674,0.774,0.833,0.910,1.100,1.632,1.960,15.619,1.084
15,150.600,1.053,0.702,0.823,0.898,1.042,1.709,1.911,2.340,7.144,0.950
20,155.800,1.042,0.730,0.858,0.915,1.016,1.678,1.919,2.334,3.344,0.960
25,158.800,0.987,0.750,0.852,0.905,0.975,1.390,1.665,1.959,2.297,1.013
30,189.400,0.972,0.717,0.822,0.878,0.954,1.392,1.582,2.010,10.347,1.029
35,172.000,1.070,0.732,0.817,0.876,0.997,1.787,1.931,2.189,11.377,0.935
40,192.400,0.953,0.736,0.854,0.901,0.967,1.061,1.175,1.908,6.803,1.050
45,182.600,0.944,0.694,0.817,0.867,0.939,1.079,1.692,2.023,2.547,1.060
50,206.600,0.901,0.685,0.786,0.826,0.905,1.045,1.596,1.961,3.044,1.110
55,200.000,0.913,0.676,0.765,0.814,0.885,1.265,1.782,2.054,2.280,1.095
