Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,472.600,2.106,0.310,0.796,1.670,2.724,3.899,5.691,8.989,26.277,0.475
5,513.800,1.938,0.330,0.717,1.538,2.528,3.552,5.692,7.751,14.665,0.516
10,471.400,2.110,0.295,0.728,1.666,2.765,4.299,6.013,9.147,24.259,0.474
15,535.000,1.862,0.292,0.729,1.513,2.630,3.363,5.553,6.788,14.967,0.537
20,552.400,1.805,0.306,0.707,1.571,2.563,3.260,4.662,6.311,15.403,0.554
25,489.800,2.042,0.295,0.742,1.714,2.804,3.485,6.022,7.965,16.212,0.490
30,455.200,2.186,0.292,0.745,1.773,2.855,4.567,6.145,9.163,20.735,0.457
35,534.600,1.865,0.281,0.745,1.523,2.649,3.344,5.403,6.403,14.745,0.536
40,536.400,1.858,0.279,0.721,1.560,2.609,3.277,5.728,6.764,15.310,0.538
45,512.000,1.948,0.294,0.710,1.584,2.649,3.432,5.807,7.206,16.955,0.513
50,498.000,2.003,0.267,0.729,1.696,2.692,3.421,5.960,8.255,18.715,0.499
55,513.000,1.942,0.297,0.748,1.571,2.683,3.444,5.783,6.940,14.398,0.515
