Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,81.200,8.016,2.397,4.793,7.524,10.249,12.274,15.216,20.866,38.221,0.125
5,136.200,4.802,1.671,3.355,4.241,5.032,7.325,9.127,13.965,65.695,0.208
10,133.000,4.715,2.274,3.184,3.980,4.911,7.970,10.260,14.308,28.513,0.212
15,132.800,4.923,1.940,3.455,4.305,5.319,7.943,9.971,13.951,19.899,0.203
20,148.600,4.395,1.779,3.066,3.935,4.782,6.533,8.672,12.360,22.678,0.228
25,155.800,4.171,1.653,3.052,3.916,4.774,5.704,7.102,10.424,18.050,0.240
30,151.000,4.387,1.567,3.028,3.837,4.782,7.397,8.974,10.150,16.477,0.228
35,149.600,4.358,1.420,2.997,3.830,4.646,6.934,9.155,12.815,26.138,0.229
40,136.000,4.677,2.162,3.081,4.007,5.119,7.975,9.682,12.537,18.071,0.214
45,159.400,4.035,1.580,2.967,3.728,4.447,5.210,7.879,10.987,14.926,0.248
50,162.400,4.074,1.597,3.064,3.815,4.564,5.321,7.780,9.858,10.829,0.245
55,145.400,4.535,1.613,3.191,3.937,4.782,7.969,9.293,11.064,16.432,0.221
