Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,6.400,2.658,0.542,0.956,2.197,3.107,3.965,9.133,14.647,14.647,0.376
5,14.400,0.789,0.420,0.539,0.610,0.889,1.198,2.088,3.055,3.055,1.268
10,12.200,0.916,0.374,0.499,0.572,0.714,1.248,1.990,7.160,7.160,1.092
15,12.200,1.046,0.370,0.464,0.553,1.081,1.229,1.940,8.903,8.903,0.956
20,12.800,0.638,0.393,0.433,0.467,0.521,1.081,1.264,3.469,3.469,1.567
25,16.400,0.495,0.340,0.421,0.460,0.513,0.575,0.773,1.298,1.298,2.022
30,12.600,0.734,0.335,0.420,0.496,0.774,1.098,1.149,5.934,5.934,1.362
35,10.400,0.531,0.360,0.397,0.437,0.491,0.960,1.196,1.453,1.453,1.883
40,14.400,0.608,0.328,0.414,0.482,0.777,1.023,1.116,2.039,2.039,1.645
45,15.000,0.515,0.321,0.402,0.423,0.480,0.788,1.013,2.847,2.847,1.941
50,16.800,0.476,0.318,0.383,0.414,0.464,0.579,0.880,1.263,1.263,2.103
55,12.600,0.514,0.313,0.401,0.430,0.472,0.903,0.965,1.165,1.165,1.946
