Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,118.600,1.767,0.946,1.231,1.400,1.649,2.567,3.306,7.828,40.573,0.566
5,102.400,2.029,0.925,1.161,1.414,2.320,3.009,3.504,7.298,69.882,0.493
10,94.600,1.974,0.942,1.179,1.366,2.157,2.748,3.187,7.034,92.790,0.507
15,142.400,1.361,0.907,1.033,1.117,1.351,2.199,2.377,3.140,10.530,0.735
20,123.800,1.382,0.896,1.036,1.112,1.607,2.193,2.459,2.985,7.973,0.723
25,126.200,1.544,0.891,1.063,1.139,1.864,2.412,2.676,4.627,35.674,0.648
30,127.800,1.539,0.878,1.066,1.148,1.882,2.396,2.567,2.968,61.703,0.650
35,118.000,1.513,0.886,1.099,1.205,1.566,2.591,2.840,3.569,8.171,0.661
40,79.400,1.881,0.922,1.144,1.577,2.244,2.724,3.181,4.395,40.272,0.532
45,117.400,1.619,0.915,1.088,1.204,2.057,2.401,2.736,4.929,15.140,0.618
50,143.800,1.438,0.894,1.074,1.156,1.397,2.106,2.501,3.590,24.168,0.696
55,118.000,1.453,0.884,1.056,1.158,1.483,2.373,2.808,4.501,8.372,0.688
