Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,81.200,2.223,0.984,1.289,1.781,2.422,3.421,5.008,11.224,17.282,0.450
5,138.800,1.492,0.880,1.010,1.136,1.776,2.355,2.952,5.067,10.681,0.670
10,132.600,1.473,0.804,0.977,1.104,1.690,2.217,2.643,7.781,14.413,0.679
15,161.800,1.169,0.796,0.910,0.988,1.134,1.591,1.913,3.654,10.683,0.856
20,142.400,1.297,0.768,0.922,1.041,1.422,1.941,2.276,4.188,10.633,0.771
25,148.200,1.269,0.774,0.932,1.017,1.236,1.874,2.287,5.501,11.585,0.788
30,143.400,1.291,0.777,0.920,1.000,1.185,2.058,3.018,4.985,16.193,0.774
35,148.000,1.244,0.822,0.984,1.072,1.233,1.609,1.943,2.999,15.014,0.804
40,166.400,1.152,0.782,0.942,1.025,1.159,1.679,1.959,2.532,11.251,0.868
45,128.600,1.497,0.785,1.000,1.132,1.562,2.327,2.971,5.846,17.544,0.668
50,127.400,1.482,0.818,1.021,1.136,1.483,2.343,3.013,5.965,11.846,0.675
55,145.400,1.299,0.811,0.959,1.046,1.233,1.788,2.195,4.586,37.406,0.770
