Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.600,10.572,7.331,8.054,9.069,10.142,21.096,22.009,27.181,27.181,0.095
5,16.200,9.290,7.077,7.436,7.831,8.470,16.007,16.377,16.924,16.924,0.108
10,15.600,8.375,7.005,7.367,7.574,7.905,8.585,18.589,19.214,19.214,0.119
15,16.000,7.642,6.883,7.172,7.371,7.630,8.011,9.012,15.671,15.671,0.131
20,15.000,7.937,6.729,7.118,7.264,7.535,8.140,16.039,20.375,20.375,0.126
25,20.400,7.830,6.662,7.081,7.238,7.543,8.319,10.774,17.347,18.280,0.128
30,16.200,7.446,6.929,7.193,7.392,7.604,7.886,8.091,9.075,9.075,0.134
35,16.000,7.925,6.833,7.154,7.336,7.569,8.230,16.673,18.629,18.629,0.126
40,12.800,9.127,6.848,7.166,7.334,7.794,18.601,19.799,19.999,19.999,0.110
45,13.000,8.965,6.709,6.997,7.233,7.783,16.340,16.988,19.601,19.601,0.112
50,11.000,9.629,6.811,7.140,7.535,8.747,16.635,20.479,23.376,23.376,0.104
55,15.800,9.076,6.805,7.040,7.290,7.782,17.156,18.248,20.878,20.878,0.110
