Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,161,161.000,1350,2383,3924,6188,6975,12406,15286,37411,53329
1,284,284.000,990,1542,3113,3489,4944,5872,9164,10880,20036
2,218,218.000,592,1539,3606,4585,6219,9369,10517,17761,22157
3,315,315.000,521,1294,2606,3159,4192,5882,8001,10134,17192
4,237,237.000,611,1767,2750,4187,5647,8644,10134,19799,20104
5,252,252.000,467,1911,2734,3969,5139,8465,10150,18201,24594
6,257,257.000,598,1375,2710,3869,4774,8720,9995,17353,19968
7,288,288.000,512,1160,2594,3486,4086,7424,8859,13861,74973
8,200,200.000,657,2136,3906,4933,7333,9752,10574,19752,22330
9,207,207.000,949,1991,3107,4816,7282,9301,10236,16976,19361
10,266,266.000,491,1209,2531,3743,4673,8404,9935,16301,17477
11,257,257.000,447,1293,2446,3883,4838,8425,10005,18121,19251
12,256,256.000,446,1445,2656,3888,5492,8792,9926,15814,19030
13,234,234.000,523,1803,2938,4248,6658,9234,10104,14011,15712
14,244,244.000,412,1874,2921,4105,6149,8452,9602,16937,17779
15,362,362.000,453,1120,2262,2752,3768,4802,7505,11299,13476
16,325,325.000,403,1117,2548,3068,4012,6214,7680,15595,18958
17,197,197.000,428,2046,3460,5063,7563,9881,13646,18534,19704
18,290,290.000,448,1204,2319,3408,4543,7921,8845,10451,18811
19,235,235.000,460,1622,2858,4260,5909,9367,10943,17566,18690
20,255,255.000,460,1641,2727,3912,5160,8230,10321,16949,18403
21,260,260.000,492,1448,2383,3815,5700,8626,9614,16370,16929
22,213,213.000,423,1963,2662,4700,7085,9379,10845,18311,19106
23,231,231.000,423,1865,2550,4297,5855,9463,12642,16363,21382
24,272,272.000,420,1260,2460,3668,4417,8387,10468,16459,18782
25,227,227.000,868,1850,2754,4388,6396,8944,10567,17394,19502
26,272,272.000,454,1431,2604,3671,4782,7912,9591,11519,18460
27,271,271.000,421,1302,2251,3671,4953,7749,9032,16513,17809
28,194,194.000,501,1991,2823,5110,7002,10192,12172,22957,81897
29,259,259.000,378,1183,2426,3851,4743,9392,11682,18487,18826
30,343,343.000,438,1118,2394,2907,3584,5181,7717,15859,18242
31,299,299.000,417,1128,2484,3349,4323,7315,8965,16115,18082
32,316,316.000,397,1087,2291,3143,4276,6517,8711,15973,17594
33,249,249.000,446,1608,2564,4004,5769,8493,10904,16439,18915
34,313,313.000,401,1136,2443,3185,4193,6827,8220,11906,18238
35,336,336.000,387,1088,2617,2967,3966,5109,7403,11962,15064
36,274,274.000,408,1140,2650,3645,4631,8451,9969,15691,16602
37,293,293.000,412,1146,2548,3401,4253,7409,9504,17752,17956
38,314,314.000,387,1125,2543,3174,4338,7081,8662,11076,18462
39,265,265.000,398,1173,2654,3784,4513,8696,11197,18022,19948
40,297,297.000,414,1194,2661,3343,4280,6982,8313,18668,18872
41,263,263.000,412,1776,2337,3808,4998,8234,10383,16504,18069
42,260,260.000,495,1152,2528,3819,5130,8065,10439,18779,20586
43,420,420.000,384,1069,1341,2371,3666,4595,5108,7546,7960
44,344,344.000,336,1114,2146,2912,4125,5735,7815,11965,16145
45,385,385.000,378,1070,2258,2575,3791,4602,5778,7792,9809
46,190,190.000,975,2114,3182,5267,7197,10500,15221,21452,23307
47,285,285.000,322,1139,2577,3498,4294,8127,10071,12583,15565
48,238,238.000,403,1802,2533,4204,6498,8228,9874,15878,17015
49,239,239.000,371,1902,2795,4153,6120,8940,10251,16808,18494
50,203,203.000,418,1972,2570,4943,6863,10168,11553,17840,80738
51,309,309.000,405,1139,2463,3210,4089,7141,9413,11453,21188
52,320,320.000,383,1120,2286,3115,4155,6951,7945,12499,19842
53,384,384.000,381,1093,2260,2597,3668,4671,5878,8006,19942
54,308,308.000,392,1059,2355,3236,4082,7247,10436,17442,18503
55,301,301.000,425,1210,2510,3312,4163,7463,9075,11347,17905
56,264,264.000,386,1325,2256,3779,5170,8506,9947,16778,18205
57,251,251.000,380,1441,2638,3987,4721,9502,11405,17955,20458
58,245,245.000,371,1884,2479,4085,5305,8723,9844,16008,18026
59,310,310.000,377,1106,2368,3186,4354,7271,8712,10195,15729
