Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,424.800,2.344,0.351,0.848,1.787,2.904,4.833,6.689,10.543,28.068,0.427
5,336.800,2.960,0.353,1.285,1.861,4.072,6.264,7.302,14.339,15.635,0.338
10,327.800,3.038,0.332,1.304,1.806,4.249,6.509,7.784,13.585,19.407,0.329
15,380.800,2.617,0.311,0.796,1.799,3.133,5.942,7.327,12.927,26.276,0.382
20,272.600,3.659,0.259,1.583,1.993,5.416,7.419,8.656,14.571,18.324,0.273
25,323.600,3.084,0.321,1.360,1.888,4.547,6.624,8.013,14.039,17.187,0.324
30,238.600,4.183,0.382,1.651,3.248,6.019,7.947,10.050,14.888,17.177,0.239
35,342.600,2.907,0.298,1.281,1.708,4.140,6.193,7.334,13.144,21.512,0.344
40,326.600,3.055,0.315,1.285,1.896,4.288,6.339,7.901,14.654,24.260,0.327
45,323.000,3.093,0.328,1.323,1.999,4.504,6.704,8.072,13.841,15.629,0.323
50,348.400,2.861,0.304,0.861,1.846,3.704,6.512,7.794,13.626,18.288,0.350
55,337.800,2.951,0.298,1.306,1.820,4.197,6.023,6.878,13.200,14.480,0.339
