Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.600,1.165,0.347,0.472,0.702,0.896,1.697,6.286,8.671,8.671,0.858
5,12.400,0.807,0.362,0.510,0.726,0.880,1.020,1.279,5.134,5.134,1.239
10,15.200,0.665,0.323,0.393,0.461,0.800,0.888,1.803,3.465,3.465,1.505
15,13.800,0.630,0.298,0.381,0.526,0.810,0.898,1.253,2.071,2.071,1.587
20,12.000,0.629,0.346,0.400,0.677,0.832,0.929,0.992,1.053,1.053,1.591
25,15.000,0.606,0.331,0.379,0.460,0.823,0.929,0.991,1.844,1.844,1.649
30,15.000,0.647,0.310,0.416,0.457,0.806,1.020,1.137,4.461,4.461,1.545
35,14.200,0.590,0.311,0.419,0.468,0.756,0.944,1.135,1.574,1.574,1.696
40,11.800,0.726,0.374,0.445,0.525,0.932,1.142,1.546,2.569,2.569,1.378
45,11.000,0.731,0.333,0.424,0.474,0.812,1.322,2.058,3.856,3.856,1.369
50,16.200,0.502,0.338,0.424,0.455,0.508,0.601,0.758,1.355,1.355,1.993
55,12.600,0.579,0.355,0.454,0.486,0.696,0.855,0.941,1.436,1.436,1.728
