Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.400,0.891,0.375,0.508,0.659,0.814,1.200,1.601,11.245,11.245,1.123
5,16.200,0.692,0.389,0.490,0.583,0.769,0.935,1.092,4.399,4.399,1.445
10,18.000,0.600,0.334,0.425,0.469,0.566,0.894,1.181,3.875,3.875,1.667
15,20.400,0.531,0.336,0.404,0.450,0.518,0.695,0.942,1.868,2.782,1.884
20,19.400,0.455,0.331,0.397,0.423,0.479,0.552,0.684,0.916,0.916,2.196
25,20.000,0.464,0.308,0.389,0.410,0.463,0.538,0.783,3.185,3.185,2.155
30,19.400,0.440,0.317,0.378,0.397,0.453,0.543,0.723,1.138,1.138,2.275
35,16.800,0.414,0.323,0.370,0.397,0.428,0.469,0.523,0.894,0.894,2.413
40,16.200,0.412,0.295,0.361,0.387,0.423,0.489,0.572,0.899,0.899,2.429
45,24.000,0.498,0.283,0.355,0.377,0.404,0.536,0.772,0.938,10.887,2.010
50,14.600,0.598,0.311,0.374,0.441,0.738,0.915,1.006,4.610,4.610,1.671
55,16.000,0.466,0.314,0.363,0.400,0.475,0.721,1.054,1.170,1.170,2.145
