Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.800,8.590,5.796,6.367,6.684,10.448,14.348,15.930,21.159,21.159,0.116
5,17.400,7.263,5.897,6.262,6.462,6.649,10.379,13.566,15.661,15.661,0.138
10,22.400,6.802,5.975,6.269,6.428,6.620,6.849,10.445,14.974,16.309,0.147
15,18.800,6.720,5.929,6.201,6.339,6.502,6.832,11.799,14.209,14.209,0.149
20,18.600,7.548,5.925,6.231,6.408,6.727,13.483,13.824,18.496,18.496,0.132
25,16.200,9.292,6.021,6.536,7.251,10.597,16.327,17.780,22.947,22.947,0.108
30,17.400,7.131,6.017,6.265,6.410,6.661,10.687,11.416,16.217,16.217,0.140
35,15.600,7.348,5.968,6.206,6.339,6.503,13.535,14.460,21.323,21.323,0.136
40,16.200,7.124,6.083,6.365,6.513,6.867,7.971,12.205,16.430,16.430,0.140
45,17.200,7.150,6.214,6.455,6.611,6.771,7.396,10.439,16.927,16.927,0.140
50,15.800,8.331,6.147,6.695,7.045,8.080,12.414,17.075,21.871,21.871,0.120
55,16.600,7.604,6.427,6.777,7.039,7.473,8.495,9.781,17.081,17.081,0.132
