Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,398.600,2.497,0.386,0.914,1.820,3.190,5.192,6.772,12.582,29.352,0.400
5,369.800,2.693,0.355,0.850,1.905,3.288,6.099,7.504,13.913,19.330,0.371
10,368.400,2.705,0.332,0.850,1.900,3.392,6.285,7.481,13.414,17.364,0.370
15,347.800,2.862,0.301,0.857,1.919,3.406,6.512,8.018,15.592,21.534,0.349
20,334.200,2.981,0.308,0.976,2.018,3.723,6.786,8.195,15.507,19.153,0.335
25,314.200,3.176,0.354,0.996,2.289,3.814,7.037,8.976,16.477,26.139,0.315
30,324.800,3.064,0.373,1.021,2.205,3.817,6.925,8.261,15.001,24.173,0.326
35,334.800,2.983,0.332,0.977,2.102,3.624,6.997,8.738,15.186,26.761,0.335
40,315.800,3.151,0.377,1.082,2.330,4.155,6.802,8.817,12.477,23.580,0.317
45,292.600,3.402,0.334,1.172,2.373,4.323,7.542,9.029,15.690,20.041,0.294
50,258.800,3.851,0.389,1.191,2.386,4.564,8.530,10.984,21.198,37.977,0.260
55,362.000,2.751,0.345,0.967,2.154,3.565,5.591,7.777,10.733,28.875,0.364
