Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,225.600,4.404,0.544,1.448,3.253,5.254,9.053,11.693,20.798,91.201,0.227
5,311.600,3.196,0.438,1.169,2.370,4.136,7.354,8.495,15.935,23.931,0.313
10,296.200,3.366,0.395,1.188,2.522,4.454,7.344,9.032,15.706,27.369,0.297
15,276.800,3.596,0.392,1.222,2.624,4.504,7.560,9.932,18.849,26.090,0.278
20,246.200,4.041,0.342,1.436,2.641,5.277,8.705,10.237,17.995,42.492,0.247
25,271.600,3.668,0.373,1.225,2.586,4.659,7.744,9.725,16.909,112.097,0.273
30,287.800,3.462,0.402,1.176,2.611,4.424,7.490,9.616,17.194,31.922,0.289
35,269.600,3.697,0.331,1.209,2.491,4.588,8.295,10.464,17.151,60.634,0.270
40,233.600,4.269,0.394,1.627,2.977,5.740,9.309,11.265,17.991,24.422,0.234
45,283.600,3.521,0.376,1.154,2.511,4.562,7.382,9.732,17.464,32.792,0.284
50,325.800,3.054,0.352,1.114,2.483,4.006,5.746,7.877,11.913,91.331,0.327
55,262.600,3.785,0.379,1.163,2.530,4.724,8.769,10.445,18.132,23.024,0.264
