Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,5.400,25.988,12.459,14.841,18.658,32.808,42.394,47.323,92.954,92.954,0.038
5,8.600,16.133,9.916,10.378,11.613,14.692,20.864,29.522,119.395,119.395,0.062
10,8.200,15.815,9.582,10.205,11.325,13.238,33.241,33.868,63.722,63.722,0.063
15,10.800,11.625,8.982,9.557,10.056,10.998,13.493,24.438,34.392,34.392,0.086
20,14.600,11.453,8.726,9.196,9.679,11.113,20.052,21.674,24.584,24.584,0.087
25,12.000,11.490,8.171,8.828,9.398,10.810,21.201,23.004,27.215,27.215,0.087
30,8.800,11.505,7.502,8.514,8.845,14.595,18.638,25.320,35.454,35.454,0.087
35,11.200,10.489,7.320,7.808,8.379,9.272,21.794,23.169,33.745,33.745,0.095
40,13.200,10.393,7.464,8.040,8.682,9.638,16.978,18.357,63.099,63.099,0.096
45,15.600,9.641,7.434,7.910,8.471,9.095,12.165,17.963,27.077,27.077,0.104
50,15.200,8.605,6.982,7.621,7.940,8.400,12.518,13.946,17.695,17.695,0.116
55,22.200,7.509,6.802,7.073,7.264,7.525,7.726,8.399,16.325,16.590,0.133
