Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,13.200,9.595,5.685,6.039,6.646,12.455,15.418,19.595,21.154,21.154,0.104
5,20.600,7.677,5.312,5.674,5.848,10.578,11.887,12.798,13.478,37.530,0.130
10,17.600,7.109,5.236,5.554,5.773,8.005,11.570,12.100,14.820,14.820,0.141
15,15.200,7.826,5.026,5.514,5.729,11.442,12.656,13.365,18.091,18.091,0.128
20,21.800,6.800,5.083,5.510,5.675,6.005,11.492,12.392,13.365,13.434,0.147
25,17.600,6.890,5.159,5.489,5.639,5.889,12.281,12.920,15.224,15.224,0.145
30,22.000,7.002,5.257,5.551,5.686,6.027,12.813,13.871,15.525,18.091,0.143
35,18.400,7.313,5.342,5.646,5.900,8.993,11.721,12.223,13.999,13.999,0.137
40,17.600,7.809,5.476,5.906,6.224,8.678,12.596,14.903,17.437,17.437,0.128
45,16.200,8.229,5.809,6.188,6.407,9.821,13.354,14.905,17.621,17.621,0.122
50,22.000,6.893,5.660,6.131,6.396,6.575,7.588,13.006,13.974,14.730,0.145
55,17.600,8.514,5.759,6.134,6.294,10.859,14.854,15.437,16.277,16.277,0.117
