Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,108.800,1.685,0.756,0.966,1.166,2.091,2.792,3.218,5.963,19.567,0.593
5,159.000,1.262,0.710,0.870,0.954,1.168,1.904,2.558,6.821,19.580,0.792
10,163.600,1.188,0.781,0.901,0.966,1.101,1.672,1.991,4.731,15.545,0.842
15,163.200,1.156,0.740,0.881,0.949,1.118,1.839,2.119,3.213,11.566,0.865
20,166.600,1.130,0.753,0.886,0.959,1.095,1.465,1.980,4.073,8.965,0.885
25,169.800,1.030,0.752,0.867,0.921,0.985,1.211,1.817,3.014,9.672,0.971
30,163.200,0.964,0.724,0.817,0.863,0.928,1.061,1.595,2.082,14.755,1.037
35,194.800,0.859,0.694,0.779,0.821,0.877,0.956,1.057,1.501,4.545,1.164
40,216.800,0.832,0.674,0.748,0.786,0.837,0.910,1.134,1.787,2.911,1.202
45,218.000,0.847,0.641,0.734,0.777,0.853,1.126,1.253,1.707,5.295,1.180
50,223.200,0.813,0.604,0.692,0.734,0.795,1.045,1.438,1.848,3.332,1.230
55,236.400,0.796,0.593,0.667,0.707,0.767,0.920,1.383,2.430,5.814,1.256
