Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,113.000,2.094,0.827,1.054,1.759,2.220,3.128,4.676,12.125,25.750,0.478
5,159.800,1.152,0.753,0.876,0.963,1.110,1.907,2.101,3.035,11.732,0.868
10,124.600,1.404,0.768,0.941,1.092,1.593,2.176,2.769,4.817,9.984,0.712
15,139.000,1.415,0.788,0.986,1.110,1.695,2.168,2.635,4.765,12.292,0.707
20,163.400,1.122,0.773,0.887,0.943,1.049,1.871,2.105,2.774,6.388,0.891
25,160.400,1.241,0.707,0.853,0.933,1.618,1.929,2.075,2.573,18.398,0.806
30,207.400,1.003,0.700,0.826,0.872,0.956,1.735,1.867,2.119,4.258,0.997
35,171.200,1.156,0.708,0.866,0.950,1.229,1.807,2.011,2.784,8.081,0.865
40,172.200,1.115,0.692,0.816,0.885,1.076,1.784,2.070,3.576,15.862,0.897
45,170.800,1.141,0.716,0.850,0.945,1.191,1.689,1.995,3.065,12.525,0.877
50,155.800,1.209,0.736,0.872,0.972,1.266,1.908,2.234,3.257,14.144,0.827
55,153.600,1.176,0.758,0.878,0.958,1.127,1.888,2.437,4.199,6.203,0.850
