Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.600,1.790,1.014,1.294,1.556,2.035,2.604,3.335,5.322,5.322,0.559
5,13.200,2.222,1.117,1.504,1.721,2.138,3.490,4.696,10.803,10.803,0.450
10,11.600,1.748,0.983,1.322,1.512,2.125,2.453,2.808,5.503,5.503,0.572
15,19.800,1.492,0.994,1.252,1.385,1.570,1.918,2.479,3.641,3.641,0.670
20,13.800,1.698,1.021,1.308,1.578,1.852,2.430,2.884,4.512,4.512,0.589
25,14.400,1.662,1.001,1.364,1.461,1.734,2.558,2.864,3.409,3.409,0.602
30,11.200,2.266,1.180,1.455,1.870,2.835,4.106,4.633,5.411,5.411,0.441
35,12.400,1.982,1.247,1.508,1.722,2.023,2.876,3.293,6.510,6.510,0.505
40,10.000,2.073,1.232,1.469,1.780,2.511,3.156,3.491,7.193,7.193,0.482
45,14.800,1.762,1.120,1.340,1.577,1.837,2.827,3.113,3.505,3.505,0.567
50,13.000,2.517,1.149,1.330,1.651,2.040,3.288,4.203,40.588,40.588,0.397
55,8.200,2.267,1.159,1.638,1.838,2.520,2.955,3.710,8.851,8.851,0.441
