Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.200,1.265,0.398,0.559,0.716,1.486,2.463,2.833,7.799,7.799,0.791
5,15.000,0.855,0.388,0.544,0.788,0.996,1.362,1.522,3.882,3.882,1.170
10,11.200,0.829,0.470,0.549,0.623,0.918,1.476,1.740,4.110,4.110,1.207
15,12.400,0.864,0.427,0.472,0.561,0.662,1.001,1.787,9.213,9.213,1.157
20,14.400,0.568,0.355,0.443,0.467,0.542,0.733,0.943,4.239,4.239,1.762
25,17.000,0.536,0.325,0.439,0.479,0.534,0.747,1.050,1.332,1.332,1.864
30,18.800,0.632,0.363,0.437,0.466,0.523,0.721,0.920,10.722,10.722,1.581
35,13.600,0.648,0.389,0.463,0.521,0.641,1.236,1.315,2.655,2.655,1.542
40,11.800,0.539,0.367,0.441,0.477,0.561,0.810,0.916,1.073,1.073,1.857
45,12.400,0.755,0.399,0.461,0.628,0.901,1.163,1.280,2.979,2.979,1.325
50,17.000,0.606,0.365,0.442,0.478,0.550,0.801,0.999,6.311,6.311,1.652
55,15.000,0.622,0.358,0.418,0.451,0.524,0.715,0.875,10.039,10.039,1.607
