Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,262,262.000,1013,1699,2600,3787,4389,7291,11415,19160,25628
1,393,393.000,506,1054,2048,2532,3411,4654,6387,9613,13174
2,513,513.000,375,858,1203,1938,2656,3410,5157,7294,11222
3,377,377.000,440,976,1817,2644,3438,5775,6754,13621,14714
4,439,439.000,398,901,1702,2267,2911,4539,6359,8185,22052
5,488,488.000,419,851,1550,2032,2782,3527,4721,9075,15012
6,320,320.000,390,1100,1965,3151,3963,7128,9186,15158,24972
7,447,447.000,401,875,1886,2192,2959,3887,5760,8383,9710
8,386,386.000,389,997,1971,2575,3382,5190,7239,9669,16660
9,441,441.000,410,885,1647,2252,2981,4399,6516,8869,15490
10,483,483.000,383,843,1688,2058,3017,3706,4467,7664,8695
11,358,358.000,405,873,2111,2796,3366,6226,7712,16565,20976
12,386,386.000,381,833,1907,2559,3319,5664,7486,11475,23623
13,459,459.000,402,808,1827,2170,3032,3814,6149,8946,12460
14,425,425.000,334,848,1778,2349,3111,4700,6669,8488,16522
15,513,513.000,336,811,1555,1935,2823,3486,4013,6767,8544
16,399,399.000,416,903,1952,2487,3293,5209,6762,9777,19561
17,338,338.000,358,932,2304,2934,3492,6623,8060,12233,18983
18,474,474.000,363,822,2007,2101,3018,3806,4797,7120,7824
19,462,462.000,355,822,1408,2151,2863,4071,6619,9479,14375
20,438,438.000,360,854,1877,2279,3133,4248,6637,8774,10026
21,484,484.000,349,800,1438,2046,2977,3712,5572,8834,14779
22,482,482.000,358,842,1905,2081,2952,3696,5681,7103,11830
23,438,438.000,358,808,1887,2268,3028,4510,6574,8510,14931
24,535,535.000,331,792,1376,1864,2689,3437,3798,6538,7056
25,529,529.000,339,783,1402,1880,2690,3463,3782,6802,20889
26,465,465.000,308,806,1684,2143,2946,3966,6440,7937,15106
27,452,452.000,347,875,1860,2208,3044,3933,5227,8974,9746
28,457,457.000,339,817,1838,2177,2996,3736,6408,8901,10800
29,477,477.000,368,786,1872,2092,2799,3595,6419,6917,16685
30,506,506.000,377,820,1711,1967,2809,3538,4234,7121,9207
31,499,499.000,325,805,1524,2001,2827,3712,5744,7149,9251
32,396,396.000,317,830,1729,2514,3190,5849,7401,14321,26987
33,418,418.000,332,850,1810,2387,3145,5231,6714,11740,15277
34,494,494.000,317,752,1684,2017,2761,3599,6383,7093,11436
35,505,505.000,340,758,1726,1979,2790,3502,6239,6834,8934
36,522,522.000,336,788,1404,1908,2675,3414,4912,6863,14205
37,474,474.000,340,785,1725,2100,2978,3665,6384,6803,18274
38,501,501.000,338,774,1796,2001,2700,3523,4972,6929,14172
39,520,520.000,323,799,1483,1906,2845,3546,3795,6506,9381
40,481,481.000,336,768,1595,2073,2872,3639,6196,8154,15464
41,459,459.000,365,840,1935,2170,3135,3777,5291,7717,10418
42,391,391.000,321,876,2082,2542,3335,4908,6612,9666,15799
43,540,540.000,329,732,1483,1847,2602,3400,5038,6522,7885
44,446,446.000,295,773,1807,2242,2894,5511,6363,8427,15819
45,497,497.000,319,785,1506,2002,2736,3508,5965,7789,14942
46,520,520.000,338,784,1398,1918,2683,3359,5700,6515,19494
47,501,501.000,334,775,1489,1990,2803,3581,6154,7767,14881
48,509,509.000,312,788,1674,1956,2839,3464,4408,6749,9731
49,396,396.000,283,801,1867,2519,2936,6265,7744,14151,17966
50,228,228.000,679,1733,2116,4408,6760,8517,10597,16240,20140
51,360,360.000,322,911,1709,2750,3620,6344,7920,13300,23407
52,460,460.000,324,810,1746,2163,2851,3691,6022,10514,14104
53,353,353.000,311,876,2145,2832,3385,6290,7523,14254,35125
54,400,400.000,317,914,1954,2482,3186,4984,6625,10964,16654
55,474,474.000,345,814,1877,2105,2850,3650,5622,8841,12254
56,462,462.000,336,816,1747,2155,2929,3846,6086,8196,16415
57,457,457.000,314,788,1614,2179,2928,4552,6316,9452,11860
58,402,402.000,339,846,2008,2476,3229,5468,6966,10085,15411
59,461,461.000,320,744,1676,2142,2822,3572,6014,9696,23864
