Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.600,1.597,0.412,0.647,0.920,1.410,4.741,5.486,7.314,7.314,0.626
5,18.000,0.700,0.372,0.469,0.526,0.601,0.911,1.939,5.060,5.060,1.428
10,15.800,0.646,0.375,0.455,0.498,0.656,0.958,0.981,6.269,6.269,1.547
15,15.800,0.483,0.378,0.425,0.453,0.506,0.572,0.772,0.850,0.850,2.071
20,14.800,0.474,0.380,0.429,0.459,0.502,0.566,0.614,0.681,0.681,2.108
25,13.400,0.507,0.361,0.432,0.454,0.504,0.607,0.913,1.430,1.430,1.974
30,14.600,0.780,0.390,0.426,0.458,0.537,0.945,1.096,15.070,15.070,1.283
35,20.600,0.524,0.359,0.408,0.433,0.502,0.818,0.958,1.344,2.783,1.909
40,16.200,0.512,0.349,0.400,0.435,0.498,0.846,0.937,1.261,1.261,1.955
45,14.000,0.506,0.340,0.420,0.451,0.523,0.737,0.876,1.094,1.094,1.976
50,17.200,0.446,0.339,0.395,0.419,0.473,0.531,0.570,0.917,0.917,2.241
55,15.600,0.421,0.326,0.382,0.398,0.432,0.481,0.529,0.937,0.937,2.377
