Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,103.000,5.944,1.920,3.755,4.791,7.034,10.438,12.072,19.316,34.410,0.168
5,144.000,4.604,1.432,3.119,3.965,4.957,8.063,9.437,12.232,16.778,0.217
10,164.400,3.845,1.547,2.962,3.694,4.375,4.833,5.343,9.720,14.607,0.260
15,127.400,5.004,2.252,3.267,4.290,5.825,8.802,9.943,12.748,15.738,0.200
20,114.200,5.729,1.819,3.733,4.802,6.988,9.579,10.960,17.944,27.403,0.175
25,139.800,4.632,1.622,3.088,3.902,4.860,8.475,9.890,15.003,23.044,0.216
30,173.600,3.782,1.434,2.916,3.588,4.286,4.756,5.120,10.774,19.902,0.264
35,146.000,4.569,2.230,3.225,4.040,4.907,7.831,9.219,11.276,17.783,0.219
40,161.600,3.841,1.519,2.955,3.571,4.397,4.922,5.451,9.834,12.593,0.260
45,133.600,4.956,1.503,3.354,4.251,5.870,8.385,9.481,12.273,20.618,0.202
50,124.400,5.164,1.879,3.536,4.637,6.140,8.374,9.643,12.210,14.721,0.194
55,143.000,4.773,1.998,3.309,4.148,5.080,7.264,9.512,15.720,43.936,0.210
