Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.600,1.158,0.422,0.660,0.815,1.462,1.919,2.319,8.412,8.412,0.864
5,9.800,1.086,0.429,0.552,0.739,1.357,1.899,2.949,3.740,3.740,0.920
10,10.800,0.841,0.423,0.526,0.593,1.084,1.278,1.617,3.247,3.247,1.189
15,13.800,0.714,0.382,0.482,0.537,0.665,1.152,1.239,5.900,5.900,1.401
20,14.600,0.955,0.369,0.459,0.531,1.084,1.362,2.128,8.200,8.200,1.047
25,12.400,0.676,0.363,0.431,0.507,1.059,1.220,1.286,1.361,1.361,1.480
30,12.200,0.704,0.364,0.433,0.499,0.958,1.173,1.341,1.776,1.776,1.420
35,11.200,0.726,0.349,0.442,0.526,0.901,1.300,1.588,3.927,3.927,1.378
40,8.600,1.267,0.433,0.756,1.060,1.207,1.342,3.204,9.470,9.470,0.789
45,9.800,0.990,0.357,0.507,0.754,1.008,1.458,2.121,6.736,6.736,1.010
50,12.000,0.564,0.324,0.413,0.435,0.545,0.911,1.261,3.124,3.124,1.773
55,13.000,0.651,0.336,0.417,0.491,0.803,1.096,1.399,2.054,2.054,1.535
