Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.400,2.212,1.178,1.609,1.927,2.253,3.099,3.330,11.851,11.851,0.452
5,11.600,1.833,1.140,1.400,1.656,1.915,2.947,3.485,3.843,3.843,0.546
10,8.800,2.020,1.194,1.682,1.837,2.145,2.448,3.661,4.555,4.555,0.495
15,13.400,1.701,1.031,1.347,1.539,1.832,2.774,2.930,3.617,3.617,0.588
20,12.400,1.897,1.141,1.487,1.695,2.034,2.943,3.425,4.001,4.001,0.527
25,13.000,1.768,1.055,1.445,1.616,1.884,2.187,2.949,5.897,5.897,0.565
30,11.000,1.908,1.147,1.552,1.750,2.130,2.507,3.078,5.036,5.036,0.524
35,9.800,1.837,1.217,1.601,1.728,1.848,2.480,3.210,3.620,3.620,0.544
40,11.200,1.966,1.067,1.394,1.937,2.404,3.101,3.278,4.212,4.212,0.509
45,6.000,2.093,1.200,1.499,2.002,2.398,3.285,3.499,4.297,4.297,0.478
50,12.400,1.862,1.306,1.558,1.791,2.112,2.282,2.483,3.104,3.104,0.537
55,11.000,1.923,1.311,1.598,1.803,2.140,2.487,3.067,3.603,3.603,0.520
