Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,312,312.000,873,1243,2406,3181,3949,6495,8283,12413,26460
1,262,262.000,755,1627,2992,3812,5579,7012,7801,13775,14848
2,372,372.000,473,1198,1881,2684,3609,5791,6277,12995,16191
3,319,319.000,378,1255,2092,3110,4137,6125,8025,13318,21365
4,392,392.000,399,933,1796,2618,3223,5617,6129,12440,41630
5,445,445.000,349,727,1598,2170,2623,4864,6208,10564,22951
6,564,564.000,307,707,1697,1771,2526,3039,3282,5852,6843
7,502,502.000,327,720,1492,1980,2510,4286,5647,7455,11994
8,436,436.000,347,803,1681,2281,3067,4963,5803,9116,11476
9,442,442.000,359,767,1647,2258,2889,4580,6039,11364,17072
10,419,419.000,316,836,1528,2371,3253,5374,5982,11376,13506
11,408,408.000,327,899,1678,2443,3132,5566,6220,10859,14978
12,576,576.000,295,659,1367,1728,2359,2949,4483,7224,13045
13,405,405.000,274,1084,1665,2463,3255,5339,6044,11168,12679
14,583,583.000,315,669,1532,1708,2494,3005,3341,5852,6523
15,551,551.000,275,697,1337,1807,2351,3303,5157,6624,11798
16,449,449.000,289,683,1688,2224,2835,5223,5957,11218,12464
17,525,525.000,288,703,1458,1890,2615,3769,5410,6120,11362
18,567,567.000,298,661,1403,1759,2428,3116,5267,7395,12533
19,598,598.000,303,659,1020,1672,2380,3065,5210,5843,9025
20,600,600.000,311,653,1155,1656,2425,3014,5309,5960,12293
21,524,524.000,296,679,1542,1902,2531,3312,5491,6939,12709
22,622,622.000,279,659,1316,1604,2366,2912,3107,5576,6022
23,409,409.000,284,793,1590,2449,3102,5460,6291,12423,13374
24,522,522.000,300,712,1398,1904,2563,3584,5545,8039,12571
25,402,402.000,293,736,1637,2478,3142,5611,6696,12306,17933
26,609,609.000,287,668,1155,1637,2448,2986,3427,5796,6899
27,535,535.000,326,747,1539,1859,2657,3398,3888,6406,7123
28,578,578.000,273,683,1219,1725,2466,3145,5604,6180,11275
29,497,497.000,302,689,1600,2015,2568,3816,5981,12577,14210
30,485,485.000,273,742,1656,2045,2641,3496,5908,12243,14170
31,525,525.000,301,738,1574,1899,2593,3308,5916,7181,12892
32,555,555.000,264,734,1492,1796,2585,3260,3644,6240,10228
33,374,374.000,297,821,1792,2671,3279,6084,7313,12910,16108
34,542,542.000,291,762,1570,1835,2639,3204,4286,6273,12847
35,465,465.000,303,743,1768,2150,2770,4586,6200,8468,14118
36,490,490.000,326,759,1577,2029,2768,3763,5949,8909,12915
37,442,442.000,306,821,1784,2256,2977,4466,6319,10031,14323
38,497,497.000,260,759,1469,2003,2712,4013,5783,8157,12901
39,539,539.000,294,717,1603,1857,2745,3358,5814,6190,7591
40,498,498.000,318,718,1712,1994,2607,3851,5947,7420,12422
41,546,546.000,288,705,1616,1825,2615,3225,5284,6353,16245
42,568,568.000,312,708,1580,1757,2714,3176,3417,6089,6302
43,416,416.000,324,731,1550,2395,3165,5407,6246,12459,12791
44,498,498.000,302,710,1719,2003,2744,3418,5904,7989,15804
45,526,526.000,298,697,1534,1898,2641,3454,5664,7165,14471
46,557,557.000,296,687,1389,1784,2409,3261,5715,6833,7866
47,530,530.000,300,723,1427,1884,2628,3597,5674,6368,9862
48,573,573.000,301,719,1574,1737,2455,3121,3380,6064,12069
49,510,510.000,302,730,1582,1965,2759,3734,5781,6884,12168
50,451,451.000,310,748,1638,2200,2924,4933,6113,7552,12679
51,438,438.000,324,830,1862,2281,3059,5019,5909,9673,10460
52,450,450.000,331,824,1744,2207,3118,4731,5709,9147,10709
53,537,537.000,303,775,1077,1856,2694,3348,3770,6555,15086
54,332,332.000,312,1108,1861,3010,3985,6147,9070,14702,25547
55,472,472.000,285,719,1606,2115,2699,4167,6108,11878,15177
56,585,585.000,306,688,1100,1698,2402,3165,5539,6420,7738
57,581,581.000,299,700,1352,1716,2532,3093,3552,5953,6345
58,580,580.000,291,693,1343,1720,2575,3160,3375,5844,14080
59,474,474.000,284,748,1681,2098,2719,4109,5960,10410,12793
