Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.600,1.475,0.864,1.156,1.318,1.546,1.828,2.518,5.018,5.018,0.678
5,19.400,1.319,0.838,1.058,1.206,1.401,1.762,2.229,3.573,3.573,0.758
10,21.800,1.262,0.871,1.049,1.160,1.345,1.588,1.979,2.245,4.391,0.792
15,15.200,1.534,0.994,1.210,1.421,1.696,2.071,2.575,3.578,3.578,0.652
20,19.000,1.665,0.942,1.142,1.275,1.463,2.278,4.045,14.490,14.490,0.601
25,16.200,1.638,1.029,1.263,1.413,1.702,2.030,2.972,5.362,5.362,0.610
30,18.000,1.499,0.968,1.271,1.417,1.590,2.049,2.473,2.957,2.957,0.667
35,20.800,1.327,0.883,1.173,1.292,1.410,1.605,1.879,2.033,2.430,0.754
40,14.800,1.398,0.862,1.242,1.390,1.525,1.692,1.834,2.234,2.234,0.715
45,19.800,1.420,0.954,1.240,1.375,1.599,1.783,1.888,2.064,2.064,0.704
50,11.000,1.634,1.024,1.210,1.430,1.754,2.569,3.441,3.733,3.733,0.612
55,16.200,1.593,0.931,1.340,1.460,1.604,2.221,2.636,5.300,5.300,0.628
